route_id,stop_id,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10
49,2539,"216.38135593220338,347.539999961853,318.4869999885559,419.6470000743866,319.80399990081787,314.27500009536743,444.2229998111725,285.39600014686584,220.37199997901917,672.3759999275208,409.3050000667572,63.48900008201599,64.0019998550415,129.02800011634827,570.8949999809265,285.8069999217987,541.404000043869,566.085000038147,509.45499992370605,190.67400002479553,255.29099988937378,374.2829999923706,127.90200018882751,158.31399989128113,734.0220000743866,282.3289999961853,539.2530000209808,248.32699990272522,1173.9400000572205,412.1689999103546,1050.8580000400543,510.78399991989136,504.02500009536743,444.22000002861023,731.6679999828339,348.0680000782013,440.7409999370575","206.23616236162363,2325.040999889374,722.7560000419617,479.24500012397766,602.3309998512268,667.2530000209808,382.9869999885559,443.40499997138977,446.0620000362396,1047.5820000171661,411.5590000152588,478.0130000114441,221.4960000514984,512.4229998588562,193.43700003623962,353.404000043869,480.15300011634827,507.91299986839294,522.8650000095367,290.614000082016,1086.2709999084473,476.779000043869,816.239000082016,409.29899978637695,350.8270001411438,989.816999912262,349.49699997901917,405.8180000782013,388.30800008773804","215.4320987654321,317.54699993133545,413.5400002002716,353.34999990463257,411.7590000629425,638.066999912262,413.09100008010864,252.21599984169006,1834.6370000839233,413.6029999256134,318.8819999694824,345.30200004577637,316.72000002861023,351.16100001335144,565.5599999427795,189.65200018882751,409.61299991607666,447.4010000228882,574.8929998874664,160.97800016403198,381.8619999885559,453.44199991226196,540.4849998950958,564.3120000362396,193.87700009346008,451.79900002479553,692.75,95.13100004196167,664.2809998989105,693.7730000019073,157.80100011825562,1545.0439999103546,1158.1719999313354,62.670000076293945,1597.7929999828339,1771.3840000629425,1997.763000011444,1185.034999847412,155.41300010681152,1171.5820000171661,1302.7649998664856,1326.8220000267029,2223.141000032425,894.8880000114441",0,0,0,0,0,0,0
49,2544,"214.13903659680952,1338.1920001506805,444.5369999408722,318.0629999637604,184.7350001335144,705.2479999065399,636.1270000934601,634.1799998283386,827.0590000152588,1896.2480001449585,62.77199983596802,159.74900007247925,353.39299988746643,410.53400015830994,283.9689998626709,506.99000000953674,1962.8489999771118,452.62000012397766,502.1859998703003,507.3010001182556,569.0490000247955,1049.9349999427795","211.5162454873646,921.2179999351501,3522.638999938965,661.4170000553131,575.1930000782013,97.17999982833862,411.45500016212463,349.9119999408722,415.23799991607666,570.4320001602173,508.6909999847412,442.07299995422363,446.98600006103516,319.289999961853,641.2430000305176,353.69799995422363,479.2460000514984,476.68099999427795,521.944000005722,357.3769998550415,508.2170000076294,1865.4409999847412,1303.9820001125336,827.4070000648499","213.76470588235293,668.4790000915527,63.0789999961853,286.1119999885559,481.2909998893738,1085.0520000457764,602.2269999980927,380.6289999485016,1137.2780001163483,349.70300006866455,757.2649998664856,286.82999992370605,410.73800015449524,285.39599990844727,1450.6419999599457,417.0900001525879,860.8029999732971,348.68300008773804,392.7169997692108,507.5110001564026,598.7479999065399,192.21000003814697,451.0810000896454,725.4159998893738,32.25600004196167,695.4119999408722,756.3400001525879,1038.4599997997284,1790.4050002098083,1627.5919997692108,1805.87700009346,900.5310001373291,1063.0449998378754,1340.2430000305176,1142.4990000724792,1332.358999967575,1293.7469999790192,958.2750000953674,1265.9939999580383,2917.4210000038147",0,0,0,0,0,0,0
49,2548,"214.42942867858483,412.2739999294281,533.4160001277924,674.3219997882843,475.8660001754761,32.05299997329712,159.23600006103516,634.077999830246,253.96000003814697,604.587000131607,1863.9399998188019,222.93200016021729,762.1859998703003,760.6480000019073,2446.4990000724792,471.7699999809265,1076.24799990654,1112.9120001792908","211.5162454873646,4475.807000160217,1332.0499999523163,1209.680999994278,666.5409998893738,381.0420000553131,857.2109999656677,351.4470000267029,479.85599994659424,993.5090000629425,476.88499999046326,909.3250000476837,1527.6189999580383,1226.2560000419617,861.710000038147,539.2489998340607,669.4010000228882","213.76470588235293,635.7109999656677,862.3340001106262,764.220999956131,1685.5390000343323,349.80599999427795,724.8020000457764,313.55599999427795,476.59500002861023,284.05099987983704,411.65900015830994,286.00999999046326,254.7779998779297,1614.1840000152588,607.1500000953674,571.2070000171661,424.2559998035431,538.7430000305176,567.3110001087189,642.470999956131,2208.196000099182,124.41699981689453,1514.78400015831,6587.016000032425,6095.692999839783,2310.6930000782013",0,0,0,0,0,0,0
49,2553,"217.08551626923528,433.0829999446869,446.9670000076294,770.1710000038147,345.40500020980835,193.84899997711182,473.4079999923706,284.9869999885559,187.60199999809265,703.0979998111725,478.1190001964569,64.30900001525879,95.13099980354309,32.05200004577637,695.3159999847412,193.2350001335144,632.8499999046326,474.7409999370575,668.8970000743866,659.4749999046326,224.57000017166138,320.00999999046326,440.9470000267029,254.06200003623962,566.0819997787476,286.62400007247925,727.9769999980927,952.1389999389648,450.7770001888275,474.8439998626709,505.3550000190735,569.5199999809265,380.97699999809265,699.9260001182556,411.452999830246,408.89600014686584,1199.0309998989105","206.23616236162363,2008.1059999465942,347.76000022888184,479.14299988746643,257.0309998989105,435.6190001964569,545.4959998130798,95.15400004386902,473.489000082016,735.1459999084473,571.5110001564026,128.0039999485016,379.1989998817444,408.99900007247925,447.59699988365173,354.518000125885,446.5750000476837,161.38699984550476,351.8560001850128,512.6280000209808,477.08799982070923,524.0930001735687,352.7699999809265,1082.0729999542236,1927.2939999103546,638.0659999847412,65.02500009536743,476.1689999103546,283.0380001068115,350.82999992370605,637.9630000591278","215.4320987654321,32.15300011634827,222.2130000591278,731.9700000286102,864.2739999294281,221.4960000514984,379.2979998588562,384.8270001411438,411.55399990081787,691.8289999961853,347.5529999732971,316.4230000972748,444.9379999637604,345.9170000553131,349.1929998397827,318.19000005722046,223.21399998664856,721.1219999790192,478.42900013923645,1022.4979999065399,602.0299999713898,423.8470001220703,539.0499999523163,697.0550000667572,480.6749999523163,756.3259999752045,63.914000034332275,664.2809998989105,754.9070000648499,124.9300000667572,854.3409998416901,660.904000043869,1188.2799999713898,94.10899996757507,1499.5889999866486,900.1230001449585,907.8020000457764,901.8619999885559,1093.8680000305176,2450.9989998340607,1361.3359999656677,2252.944000005722,2127.7030000686646",0,0,0,0,0,0,0
49,2546,"217.3943661971831,731.5659999847412,1712.8919999599457,379.60700011253357,128.82299995422363,503.92400002479553,281.50600004196167,191.69799995422363,419.5439999103546,250.375,638.1740000247955,93.49399995803833,860.6970000267029,63.59299993515015,661.8300001621246,443.5079998970032,851.2760000228882,479.3489999771118,192.62000012397766,759.4210000038147,222.62299990653992,564.7509999275208,289.1840000152588,694.5940001010895,473.95700001716614,547.2019999027252,504.4370000362396,386.87800002098083,473.3029999732971,599.3599998950958,382.0640001296997,761.2639999389648,376.8420000076294,1578.12700009346","206.23616236162363,1093.5520000457764,756.0349998474121,189.2409999370575,382.88300013542175,416.77999997138977,221.70199990272522,534.4360001087189,479.77699995040894,127.34100008010864,1177.5539999008179,635.2050001621246,125.4449999332428,317.1410000324249,824.3389999866486,385.4429998397827,451.18300008773804,188.7279999256134,321.5530002117157,512.7229998111725,515.1950001716614,1952.0599999427795,411.9579999446869,1197.789999961853,321.4390001296997,572.220999956131,605.0929999351501,309.97000002861023,516.8229999542236,602.2260000705719","215.4320987654321,128.00200009346008,1503.2639999389648,282.22000002861023,255.08399987220764,346.11899995803833,351.5460000038147,1010.7090001106262,314.99000000953674,858.2349998950958,282.8359999656677,697.8900001049042,222.81299996376038,688.7639999389648,510.585000038147,413.7090001106262,574.789999961853,224.67300009727478,420.87799978256226,348.78600001335144,540.3800001144409,634.1800000667572,667.5389997959137,696.7630000114441,695.7180001735687,752.0439999103546,127.69099998474121,854.5460000038147,691.829999923706,1186.949000120163,568.3359999656677,991.569000005722,961.4619998931885,850.1490001678467,903.194000005722,2213.2279999256134,1300.5069999694824,1360.0060000419617,2280.59299993515,1144.2350001335144,1164.71599984169",0,0,0,0,0,0,0
49,2524,"243.77245508982037,1465.180999994278,2319.1399998664856,1467.3940000534058,257.0480000972748,1200.164999961853,97.07399988174438,65.12800002098083,33.486000061035156,1940.2269999980927,787.2750000953674,128.41299986839294,253.24300003051758,446.989000082016,372.2349998950958,192.41499996185303,286.8310000896454,162.00200009346008,254.26699995994568,662.9559998512268,94.62000012397766,533.6210000514984,511.5,1813.5499999523163,537.204999923706,726.5440001487732,603.4449999332428,383.8159999847412,409.92000007629395,852.4019999504089","224.4240837696335,1230.6729998588562,62.26100015640259,1914.202999830246,154.73100018501282,769.5569999217987,283.28600001335144,568.555999994278,605.7539999485016,539.8659999370575,192.31100010871887,191.69700002670288,95.13199996948242,919.8870000839233,63.79699993133545,32.15400004386902,346.12199997901917,93.70099997520447,770.2669999599457,95.54200005531311,382.88100004196167,223.54399991035461,960.433000087738,93.80099987983704,424.353000164032,836.2079999446869,923.555999994278,538.9349999427795,470.2279999256134,282.6380000114441,539.3380000591278,544.9820001125336","214.98714652956298,95.7810001373291,96.87199997901917,470.5369999408722,419.95099997520447,223.78399991989136,380.69400000572205,190.36600017547607,606.6299998760223,317.2420001029968,449.0329999923706,792.8999998569489,61.54400014877319,226.10399985313416,1327.7450001239777,32.15599989891052,32.25500011444092,280.68499994277954,32.56400012969971,126.7739999294281,32.46199989318848,604.9939999580383,693.7290000915527,127.13000011444092,789.0149998664856,249.35199999809265,669.4140000343323,254.98300004005432,576.5299999713898,223.0350000858307,380.83799982070923,612.4750001430511,757.2679998874664,97.1800000667572,765.4570000171661,379.0920000076294,412.1670000553131,1292.5889999866486,93.31799983978271,818.9100000858307",0,0,0,0,0,0,0
49,5159,"243.88489208633092,2287.3740000724792,1499.9960000514984,289.492999792099,1268.2590000629425,64.71799993515015,2002.7980000972748,788.3989999294281,95.02999997138977,286.01200008392334,413.9130001068115,375.20499992370605,189.69599986076355,255.0400002002716,1078.8149998188019,692.7540001869202,2864.7119998931885,723.9850001335144,954.289999961853,379.9140000343323,4119.956999778748","224.8235294117647,192.2110002040863,703.914999961853,309.15199995040894,573.2479999065399,636.9450001716614,668.481999874115,256.5199999809265,62.15700006484985,920.2969999313354,505.0499999523163,800.069000005722,95.21500015258789,387.20099997520447,1147.9319999217987,64.0,425.17400002479553,2421.579999923706,345.70700001716614,758.795000076294,163.33100008964539,475.3489999771118","214.86486486486487,1051.667000055313,157.08500003814697,412.885999917984,129.43499994277954,665.3070001602173,707.9059998989105,2406.858999967575,281.4020001888275,190.3659999370575,666.9470000267029,92.2649998664856,603.837000131607,946.5429999828339,283.2479999065399,861.5199999809265,605.614000082016,646.164999961853,540.4849998950958,758.1890001296997,95.02999997138977,1144.6500000953674,447.8049998283386,2833.463000059128",0,0,0,0,0,0,0
49,5757,"243.53222718570518,2322.189999818802,1500.0500001907349,286.6749999523163,1270.71599984169,32.76900005340576,63.079999923706055,1969.0030000209808,789.4250001907349,95.74799990653992,285.60199999809265,978.9719998836517,224.57000017166138,1110.5599999427795,1548.529000043869,538.9449999332428,862.4360001087189,604.3819999694824,694.1840000152588,667.2539999485016","227.4418604651163,947.0220000743866,2226.6349999904633,1873.8639998435974,916.4990000724792,1081.0640001296997,414.32099986076355,63.28500008583069,921.4229998588562,62.36300015449524,472.1779999732971,864.5839998722076,386.97699999809265,257.4390001296997,922.9519999027252,64.41199994087219,2055.7050001621246,159.33699989318848,1384.976000070572","213.3210332103321,639.295000076294,599.768000125885,635.6079998016357,383.8030002117157,126.97899985313416,1376.2850000858307,314.16999983787537,569.2530000209808,226.20700001716614,1295.28400015831,282.117999792099,126.67200016975403,729.0039999485016,93.28800010681152,572.430999994278,254.7779998779297,975.2890000343323,1467.4400000572205,253.96099996566772,390.3619999885559,572.3320000171661,759.1119999885559,889.7709999084473,796.2769999504089,2142.4550001621246",0,0,0,0,0,0,0
49,2672,"244.1637337413925,2410.2560000419617,1099.6029999256134,1787.7480001449585,251.7059998512268,1241.6340000629425,2094.3440001010895,791.0639998912811,761.5710000991821,825.1640000343323,1769.4179999828339,916.3980000019073,510.1689999103546,861.1059999465942,1937.1460001468658","227.4418604651163,975.3550000190735,2230.558000087738,978.8650000095367,159.13499999046326,701.9699997901917,1487.7020001411438,703.2990000247955,222.1119999885559,62.157999992370605,1426.164999961853,832.2249999046326,449.1340000629425,1151.2090001106262,489.07099986076355,3719.6210000514984","213.3210332103321,476.37400007247925,668.7860000133514,570.4809999465942,478.11500000953674,156.89299988746643,385.4279999732971,1498.8600001335144,316.52300000190735,571.0989999771118,1548.9349999427795,442.68499994277954,664.5930001735687,699.8199999332428,942.414999961853,830.5950000286102,893.3670001029968,251.6050000190735,962.8979997634888,761.4660000801086,96.25800013542175,2938.3219997882843,792.183000087738",0,0,0,0,0,0,0
49,2670,"244.56563435926847,2442.516000032425,1098.8029999732971,1756.3920001983643,283.24599981307983,1208.7620000839233,96.05399990081787,91.24100017547607,32.46199989318848,1908.3810000419617,790.1410000324249,95.95199990272522,692.7569999694824,540.9950001239777,224.5699999332428,1201.8010001182556,569.1529998779297,949.6800000667572,506.58399987220764,860.6960000991821,542.6319999694824,694.1849999427795,701.2510001659393","227.4418604651163,378.5840001106262,1046.148999929428,1218.1749999523163,911.0720000267029,158.11100006103516,820.8580000400543,190.67199993133545,700.0659999847412,311.97900009155273,607.7569999694824,1050.1429998874664,223.43700003623962,188.7279999256134,94.92799997329712,920.0920000076294,475.864000082016,864.079999923706,63.37700009346008,384.6229999065399,1118.8489999771118,65.43400001525879,96.8730001449585,328.2000000476837,1724.534999847412,1101.016000032425,412.26900005340576,321.84800004959106","213.3210332103321,442.4779999256134,666.8410000801086,604.0689997673035,444.3220000267029,192.41300010681152,381.44799995422363,63.93900012969971,796.9570000171661,638.4759998321533,318.2669999599457,506.9920001029968,130.66599988937378,124.62199997901917,1293.6470000743866,63.38700008392334,379.2979998588562,696.0300002098083,127.79899978637695,572.6470000743866,253.3329999446869,754.6100001335144,796.2820000648499,894.2960000038147,645.0389997959137,569.2490000724792,827.9349999427795,789.2130000591278,317.8550000190735,538.2239999771118,1258.8269999027252,92.06000018119812,1423.4930000305176",0,0,0,0,0,0,0
49,2671,"245.2294664459442,2410.7939999103546,1097.9530000686646,226.30999994277954,1593.898999929428,220.98600006103516,1240.7119998931885,123.70300006866455,65.15300011634827,1907.9470000267029,852.5829999446869,754.8369998931885,350.93499994277954,191.4940001964569,194.20899987220764,255.4430000782013,978.5620000362396,1041.9449999332428,443.8120000362396,1303.789999961853,63.59299993515015,542.9379999637604,723.1650002002716,641.0389997959137","227.4418604651163,316.9360001087189,2202.063999891281,1069.183000087738,64.20499992370605,62.668999910354614,63.592000007629395,917.0160000324249,665.4110000133514,378.9910001754761,512.3409998416901,666.2130000591278,446.57299995422363,254.26600003242493,220.47300004959106,96.16199994087219,855.3849999904633,446.45700001716614,862.2269999980927,162.4100000858307,288.05799984931946,190.36800003051758,1024.9430000782013,458.5550000667572,955.1969997882843,703.5970001220703,189.33899998664856,63.38599991798401,155.75200009346008,691.4140000343323,412.8829998970032,353.7980000972748","213.3210332103321,474.8369998931885,664.3830001354218,62.26099991798401,545.289999961853,475.05599999427795,160.2460000514984,32.05200004577637,318.92000007629395,131.95700001716614,728.5899999141693,289.1840000152588,347.0349998474121,352.8840000629425,478.7300000190735,187.59999990463257,1387.1400001049042,32.56400012969971,252.62599992752075,191.28799986839294,32.15400004386902,96.56599998474121,505.7669999599457,220.6780002117157,540.787999868393,189.4449999332428,753.8940000534058,256.11100006103516,572.8450000286102,321.5460000038147,541.2019999027252,613.0889999866486,633.670000076294,732.1789999008179,95.33599996566772,1107.5800001621246,1793.263000011444,62.6710000038147,765.3519999980927",0,0,0,0,0,0,0
49,2551,"214.85,697.558000087738,561.0499999523163,446.4909999370575,736.0710000991821,382.7819998264313,94.21000003814697,539.0490000247955,280.5840001106262,609.3989999294281,731.2579998970032,156.77900004386902,924.289999961853,95.64400005340576,628.0380001068115,446.04299998283386,915.3029999732971,450.62400007247925,156.52300000190735,286.4210000038147,536.4900000095367,1011.3269999027252,536.8940000534058,666.3339998722076,548.3660001754761,502.49199986457825,322.77300000190735,534.4370000362396,601.819000005722,1141.9960000514984","212.55528255528256,1571.4670000076294,1445.3039999008179,222.00999999046326,799.2530000209808,217.2960000038147,986.3400001525879,94.31299996376038,508.7369999885559,1334.9210000038147,127.59500002861023,346.94199991226196,379.70700001716614,418.6199998855591,413.6050000190735,386.97699999809265,543.7590000629425,964.7290000915527,2801.1829998493195,440.32599997520447,381.65000009536743,290.41100001335144,1206.601000070572","212.9923273657289,575.8420000076294,2197.4100000858307,286.4170000553131,253.03799986839294,700.1230001449585,319.80200004577637,340.5899999141693,351.135999917984,345.095999956131,412.37400007247925,443.30200004577637,253.13899993896484,349.2960000038147,381.143000125885,850.0490000247955,1561.856999874115,645.143000125885,316.83399987220764,538.6389999389648,604.1750001907349,65.23099994659424,663.2579998970032,2084.2880001068115,125.54499983787537,1579.8610000610352,1216.853000164032,565.1599998474121,961.2580001354218,1812.6349999904633,904.8329999446869,1091.0,1120.0759999752045,157.08500003814697,1142.398999929428,1391.5439999103546,6314.50200009346",0,0,0,0,0,0,0
49,2556,"214.77817760811064,728.4940001964569,534.1329998970032,480.6579999923706,191.82100009918213,506.05799984931946,384.6419999599457,93.18600010871887,538.9460000991821,282.2229998111725,221.90700006484985,417.1889998912811,762.1840000152588,94.51700019836426,63.592000007629395,32.25699996948242,32.001999855041504,922.087000131607,1108.5139999389648,382.5769999027252,215.25100016593933,286.9340000152588,384.52300000190735,507.8129999637604,1261.6050000190735,287.5460000038147,1234.154000043869,484.87599992752075,1961.7139999866486,1140.6770000457764","212.93911416477516,1669.2600002288818,829.4619998931885,215.55599999427795,573.2479999065399,415.960000038147,602.6389999389648,699.5110001564026,666.7469999790192,128.72000002861023,696.2360000610352,416.1619999408722,830.1749999523163,227.02900004386902,257.44000005722046,603.2489998340607,360.353000164032,1983.7149999141693,1256.3599998950958,414.2150001525879,895.606999874115,630.2829999923706","213.07903835072668,731.3550000190735,509.2460000514984,1276.34099984169,1016.545000076294,284.47300004959106,662.5420000553131,345.19799995422363,854.4470000267029,285.19199991226196,287.0020000934601,1261.7409999370575,1564.5190000534058,186.9889998435974,425.07599997520447,348.9910001754761,535.6689999103546,672.7839999198914,631.2060000896454,666.944000005722,1479.707999944687,61.44099998474121,920.4930000305176,1876.0150001049042,627.7300000190735,1863.4279999732971,879.8489999771118,4447.440999984741,1361.5409998893738,2215.15700006485,2277.3099999427795",0,0,0,0,0,0,0
49,3681,"217.20848056537102,726.7530000209808,537.6150000095367,672.5809998512268,504.6410000324249,384.21600008010864,93.08399987220764,32.25699996948242,505.768000125885,316.42400002479553,606.3269999027252,254.47099995613098,507.7130000591278,192.82400012016296,858.5469999313354,94.82599997520447,32.615999937057495,32.10300016403198,186.78199982643127,348.1710000038147,1104.5190000534058,287.4449999332428,352.779000043869,223.239000082016,284.47499990463257,506.0750000476837,789.6259999275208,790.853000164032,762.4909999370575,420.5659999847412,533.930999994278,319.289999961853,536.3830001354218,572.2239999771118,413.70700001716614,726.5479998588562,443.4060001373291,1885.021999835968","207.35294117647058,784.8110001087189,534.845999956131,187.1930000782013,511.8090000152588,541.0339999198914,154.07399988174438,606.2210001945496,32.56399989128113,349.09100008010864,157.80399990081787,512.114000082016,286.3159999847412,378.78799986839294,636.2310001850128,126.77499985694885,315.2980000972748,416.779000043869,381.65199995040894,446.6779999732971,384.6229999065399,256.2130000591278,257.85000014305115,604.7859997749329,360.76200008392334,550.2009999752045,1525.8780000209808,721.4170000553131,824.7409999370575,323.07800006866455,1201.4809999465942,258.0529999732971,542.4240000247955,605.2969999313354","215.70247933884298,320.007000207901,345.2999999523163,480.7779998779297,542.1170001029968,253.8550000190735,219.44799995422363,797.6099998950958,915.5770001411438,759.4159998893738,440.0240001678467,317.7559998035431,254.67500019073486,381.3479998111725,186.989000082016,724.5030000209808,576.1219999790192,317.8599998950958,671.1520001888275,613.6009998321533,347.65900015830994,566.1849999427795,547.6489999294281,694.0800001621246,635.0969998836517,35.329999923706055,723.8770000934601,812.7650001049042,93.39199995994568,859.1529998779297,689.6800000667572,1156.12700009346,1591.343999862671,929.920000076294,880.5629999637604,903.0910000801086,1060.332999944687,1121.0460000038147,156.98300004005432,1203.635999917984,1362.4609999656677,2184.5390000343323,1208.6480000019073,1129.3870000839233",0,0,0,0,0,0,0
49,2550,"210.29296653431652,1220.1310000419617,313.76200008392334,319.59999990463257,339.4650001525879,572.4319999217987,482.5220000743866,223.13499999046326,539.970999956131,379.2999999523163,32.973999977111816,661.5220000743866,223.44299983978271,129.23200011253357,508.43099999427795,128.61700010299683,537.819000005722,224.36500000953674,1172.8229999542236,1486.1749999523163,254.57299995422363,352.57400012016296,506.8949999809265,599.569000005722,697.5629999637604,440.94799995422363,1685.7509999275208,350.62800002098083,348.3250000476837,537.2490000724792,570.2779998779297","206.35791366906474,725.0110001564026,505.16100001335144,758.0809998512268,781.5320000648499,1857.989000082016,190.67199993133545,256.0069999694824,661.4179999828339,702.3770000934601,412.78600001335144,125.64399981498718,799.3580000400543,378.7920000553131,603.6619999408722,440.539999961853,479.1360001564026,1091.1989998817444,32.76900005340576,575.4010000228882,476.88499999046326,393.9409999847412,64.51500010490417,1344.9329998493195,1419.587000131607,504.0199999809265,418.2079999446869,254.57100009918213,633.1509997844696","222.6588158629678,258.97499990463257,635.7110002040863,675.2400000095367,1049.3159999847412,1049.005999803543,285.70099997520447,755.319000005722,222.75800013542175,409.0629999637604,635.933000087738,505.34299993515015,413.09299993515015,285.0880000591278,254.36999988555908,279.7640001773834,631.4199998378754,575.4060001373291,352.3699998855591,795.6740000247955,517.239000082016,348.7849998474121,471.7700002193451,581.6449999809265,754.9069998264313,636.1200001239777,723.4700000286102,846.8650000095367,1044.6050000190735,596.3919999599457,1095.8109998703003,624.555999994278,996.587000131607,867.2509999275208,940.9809999465942,901.1449999809265,7093.7080001831055",0,0,0,0,0,0,0
49,2323,"242.94915254237287,1387.1500000953674,2064.034999847412,1651.0390000343323,32.66700005531311,32.66600012779236,156.98399996757507,764.7439999580383,377.86699986457825,126.05700016021729,1718.0119998455048,665.0050001144409,224.26200008392334,349.3989999294281,314.7869999408722,570.1800000667572,573.4579999446869,659.4749999046326,641.1460001468658,251.0920000076294,378.07099986076355,886.3000001907349,505.0439999103546,984.3929998874664,545.1930000782013,698.183000087738,630.3889999389648,317.75300002098083,446.98600006103516,727.5739998817444,2328.0190000534058","215.86466165413535,879.0199999809265,849.4279999732971,382.8840000629425,481.39599990844727,467.978000164032,545.4959998130798,254.06200003623962,380.0160000324249,922.1340000629425,63.28499984741211,478.018000125885,93.59599995613098,758.9070000648499,97.8970000743866,448.31699991226196,286.6050000190735,866.2490000724792,96.2519998550415,33.38300013542175,1158.1679999828339,450.86899995803833,1081.3559999465942,1293.3259999752045,507.29699993133545,513.6470000743866,125.85199999809265,475.1089999675751,353.22000002861023,246.68600010871887","216.4622157970824,255.4269998073578,539.0090000629425,764.0210001468658,383.2909998893738,480.9830000400543,1589.4860000610352,436.1309998035431,1645.7090001106262,444.70300006866455,475.896999835968,594.1440000534058,254.47300004959106,543.1480000019073,735.050999879837,613.9090001583099,602.3359999656677,380.7339999675751,344.8919999599457,355.8489999771118,382.6760001182556,406.5369999408722,1140.345999956131,1671.8159999847412,1006.308000087738,1751.1900000572205,2462.4859998226166,1059.8700001239777,1560.00200009346,1149.569000005722,1296.0029997825623",0,0,0,0,0,0,0
49,1207,"246.21391810248377,629.2669999599457,529.2179999351501,2318.709000110626,479.1419999599457,483.75099992752075,666.8470001220703,347.3509998321533,662.7510001659393,1435.0729999542236,664.6970000267029,417.59999990463257,315.4010000228882,282.018000125885,349.50099992752075,1297.0369999408722,1112.1029999256134,980.4020001888275,567.4499998092651,445.10000014305115,1115.8810000419617,635.4089999198914,380.8340001106262,437.66799998283386,641.0389997959137","214.39498894620488,316.42599987983704,1073.1779999732971,655.0659999847412,786.6590001583099,502.99399995803833,474.22699999809265,544.7829999923706,405.61500000953674,252.9340000152588,544.4730000495911,859.4679999351501,94.71900010108948,477.60599994659424,125.44299983978271,667.7710001468658,158.72399997711182,504.0260000228882,194.76900005340576,765.2519998550415,739.047000169754,732.8839998245239,425.17400002479553,292.35599994659424,1149.7590000629425,822.893000125885,564.539999961853,472.5549998283386,160.49000000953674,513.6470000743866,380.4230000972748","219.70807453416148,310.789999961853,419.64299988746643,348.4739999771118,512.0099999904633,794.0260000228882,449.64800000190735,886.2910001277924,766.0699999332428,884.0369999408722,1200.7720000743866,442.57299995422363,572.7490000724792,280.481999874115,599.9820001125336,445.9670000076294,832.7439999580383,156.47300004959106,519.6970000267029,379.97899985313416,411.90499997138977,376.74000000953674,351.5480000972748,1967.2439999580383,598.8470001220703,751.0160000324249,857.2089998722076,875.1310000419617,1974.736999988556,869.4179999828339,650.0390000343323,1093.7669999599457,716.4089999198914,1965.6170001029968,617.3829998970032",0,0,0,0,0,0,0
49,1257,"216.42751004016066,943.3199999332428,318.4869999885559,514.6770000457764,602.8389999866486,65.23699998855591,759.7260000705719,250.1729998588562,32.049999952316284,860.6960000991821,384.5220000743866,63.48899984359741,540.0729999542236,125.13700008392334,479.45099997520447,124.21500015258789,2537.341999769211,284.88500022888184,313.8659999370575,979.2760000228882,1234.050999879837,2257.978000164032,699.0999999046326","223.7426783725349,570.8970000743866,378.99199986457825,787.6849999427795,884.7560000419617,1377.0069999694824,1522.0040001869202,255.0849997997284,373.56300020217896,767.9909999370575,61.980000019073486,764.5369999408722,63.39199995994568,254.67000007629395,601.9249999523163,34.3050000667572,1235.7949998378754,322.67000007629395,446.2699999809265,993.5090000629425,64.51500010490417,576.6229999065399,617.1729998588562,1718.904000043869,1067.6370000839233","210.91762502464348,513.0329999923706,382.0609998703003,1238.9609999656677,411.5529999732971,768.938000202179,441.6599998474121,129.23200011253357,352.77499985694885,194.46200013160706,691.8289999961853,607.4489998817444,1229.4400000572205,347.2460000514984,919.8829998970032,126.57000017166138,667.3579998016357,786.5600001811981,62.15899991989136,1022.4979999065399,477.2000000476837,1152.3440001010895,440.2300000190735,864.6849999427795,502.8970000743866,2052.0319998264313",0,0,0,0,0,0,0
49,2536,"241.59721340795016,1385.8040001392365,595.9989998340607,1814.795000076294,820.5439999103546,214.8619999885559,446.9670000076294,452.4150002002716,475.66100001335144,220.37199997901917,349.8069999217987,916.6080000400543,860.7979998588562,731.8730001449585,127.5939998626709,542.0199999809265,317.14200019836426,250.1710000038147,347.8619999885559,947.1259999275208,1020.6510000228882,505.05200004577637,1549.1459999084473,1561.5350000858307,604.5869998931885,409.5069999694824,408.789999961853,638.478000164032","214.0,1072.569000005722,287.03600001335144,1102.7730000019073,686.1959998607635,754.1920001506805,978.8650000095367,542.0179998874664,380.6710000038147,760.295000076294,64.3289999961853,857.8069999217987,64.51399993896484,32.259000062942505,478.3199999332428,124.51999998092651,666.5420000553131,191.39199995994568,473.50999999046326,191.90200018882751,734.9219999313354,387.20099997520447,383.3970000743866,702.6829998493195,420.8860001564026,325.01199984550476,355.3289999961853,445.1380000114441,1363.7760000228882,408.17199993133545,407.9670000076294,192.31100010871887,482.20899987220764,410.529000043869,159.84899997711182,448.11100006103516","221.3167259786477,255.4269998073578,571.0600001811981,159.23499989509583,699.8159999847412,416.2650001049042,1111.6779999732971,543.1410000324249,883.2189998626709,472.27800011634827,317.1399998664856,351.6510000228882,503.5140001773834,823.1129999160767,598.8550000190735,412.8819999694824,864.0889999866486,220.78099989891052,445.35199999809265,423.84800004959106,316.32400012016296,441.2539999485016,380.63100004196167,389.12800002098083,1104.8149998188019,63.7960000038147,348.26900005340576,628.3380000591278,752.1440000534058,1704.9969999790192,999.9630000591278,1004.2649998664856,870.2220001220703,646.7769999504089,1096.8389999866486,747.0279998779297,1965.0030000209808",0,0,0,0,0,0,0
