route_id,stop_id,EWTMedian
2,8731,642.6192031385618
2,8742,11.369262967906517
2,8292,174.68784504657424
2,8282,17.32446759673233
2,8272,114.5898195957336
2,8012,101.79863228349696
2,8022,681.7126042334719
2,8032,84.29650629296823
2,8042,1024.9456508003539
2,8052,420.5075990397584
2,8062,14.589832928878176
2,8072,53.29288050162524
2,8071,78.58926535676055
2,8061,937.7447647868571
2,8051,226.55107125039072
2,8041,126.70640766949155
2,8031,535.362275361816
2,8021,3207.878757043487
2,8011,199.49602555771673
2,8271,75.68470169938776
2,8281,1471.361041024881
2,8291,87.08311084115485
2,8741,155.89066408891412
2,8161,398.0062424131686
2,8151,162.3338660870883
2,8141,908.1111568245975
2,8131,26.21804665359993
2,8121,1283.9116018945165
2,8111,67.71418882757126
2,8101,340.1280398017178
2,8091,1728.6794813313106
2,8081,128.64960046095044
2,8082,132.16290648022428
2,8092,461.2834854279763
2,8102,84.16718050963311
2,8112,716.1002650748832
2,8122,33.76097769012694
2,8132,546.3164983103131
2,8142,142.30666694389518
2,8152,39.23449564234443
4,8743,218.38557418657692
4,8471,108.22045146920544
4,8461,63.84260834683996
4,8441,266.33721376998636
4,8431,100.58937756304316
4,8421,84.06580006943575
4,8411,153.9862661375122
4,8401,169.45623331994219
4,8301,75.39113951983406
4,8311,96.4759891263155
4,8321,159.03019682816725
4,8331,135.1926055403402
4,8341,148.7602890380497
4,8351,94.3143900768315
4,8361,103.78947818567401
4,8371,105.32188918494676
4,8381,96.77544880493912
4,8753,85.80594080354409
4,8763,83.85751593815287
4,8764,134.06000294895068
4,8754,151.31681095380185
4,8744,151.55000235222107
4,8382,128.79520376221487
4,8372,112.7982138482762
4,8362,121.14866421959248
4,8352,229.10205915090683
4,8342,305.962111014565
4,8332,268.4974324951289
4,8322,124.58530124944252
4,8312,201.81252287709876
4,8302,187.00049049414005
4,8402,151.46919921807208
4,8412,97.24108186606311
4,8422,150.53972137084136
4,8432,226.23816450168246
4,8442,135.1027947269407
4,8462,123.59997443340161
5,5771,231.2122589908119
5,5772,169.2782380818019
5,5773,405.282279045144
5,5806,150.81318881245213
5,5701,-1.1744938830210192
5,5705,151.98517719894485
5,5706,52.35297672920519
5,5707,77.18325597510132
5,6178,129.78385056740535
5,6179,236.96370870613478
5,6209,133.41876660974793
5,6253,149.1219575548527
5,5714,93.53267181222556
