route_id,stop_id,EWTMedian
2,8731,331.7771923436892
2,8742,51.191793238003974
2,8292,424.09206826289466
2,8282,50.98063940478979
2,8272,263.90151617025555
2,8012,81.5309168643174
2,8022,409.33061795664497
2,8032,141.97634343883297
2,8042,3096.342221099809
2,8052,408.53113801516565
2,8062,63.4862747224844
2,8072,78.01943377949188
2,8071,60.761761020048006
2,8061,457.0333768850983
2,8051,207.0408822386972
2,8041,131.95657196336617
2,8031,746.8886801447908
2,8021,2292.67705008902
2,8011,167.9573537288891
2,8271,71.43401243019275
2,8281,2304.9080754140828
2,8291,56.54307895247961
2,8741,159.85904993232325
2,8161,226.8285607691702
2,8151,138.82589059443833
2,8141,1257.1171007300863
2,8131,34.61395460533475
2,8121,903.3515573047803
2,8111,72.9650617659053
2,8101,410.1492369808923
2,8091,1457.177565252201
2,8081,101.32303895387729
2,8082,138.94630342456395
2,8092,327.256038575131
2,8102,107.89752619384997
2,8112,2057.4988427858098
2,8122,74.93841822199015
2,8132,328.22264427599765
2,8142,198.83319402219445
2,8152,65.69281699894408
4,8743,246.00764275581489
4,8471,75.6684869946618
4,8461,52.704890689217336
4,8441,140.3842616613857
4,8431,85.97332862866506
4,8421,112.67211117148112
4,8411,421.7451580372978
4,8401,130.5183976083745
4,8301,402.37661271704656
4,8311,132.0957110925549
4,8321,232.43572255894387
4,8331,126.56563118911579
4,8341,120.57330848964368
4,8351,71.08254520012896
4,8361,107.57061084869277
4,8371,131.40046825572273
4,8381,189.5619191276929
4,8753,140.22802595981975
4,8763,116.71438339146499
4,8764,141.21581729431114
4,8754,252.1051865437314
4,8744,157.28067255072253
4,8382,174.6997618972828
4,8372,79.36822478646657
4,8362,99.73635552895313
4,8352,186.8003546469531
4,8342,187.48786836799673
4,8332,277.77132040240735
4,8322,177.14898327888022
4,8312,97.77771256339561
4,8302,177.75939131810824
4,8402,165.28493380103254
4,8412,120.97193557241592
4,8422,270.96994166240546
4,8432,171.96034722194858
4,8442,97.14217284790543
4,8462,154.84213890070444
5,5771,370.7885527622352
5,5772,261.28652057613243
5,5773,1422.7984495536812
5,5806,138.49781409172067
5,5701,26.536851458742934
5,5705,358.15290796881317
5,5706,69.80966768104815
5,5707,271.4461766845738
5,6178,105.92305530317505
5,6179,463.84882638598833
5,6209,340.0085457025237
5,6253,195.93084842674978
5,5714,150.28448521033928
5,6177,352.6043259352746
10,5059,652.486528009025
10,5060,314.39359309555937
10,6209,176.8958798927719
10,6253,934.370420101004
10,5024,454.8314634885311
10,5025,285.39976573864294
10,5026,231.3160826939242
1,8731,165.6086396018887
1,8721,85.0231775592538
1,8711,1536.1724412838219
1,8701,2303.8515142644387
1,8691,583.7956830248828
1,8681,2647.623273449994
1,8671,88.04099771674062
1,8661,258.23515689609144
1,8651,64.60199450070333
1,8642,252.3697931382238
1,8652,514.34415725721
1,8662,71.21461028430633
1,8672,623.2941805505112
1,8682,209.9362237613177
1,8692,27.249311095792383
1,8702,2190.598125732791
1,8712,71.38581562657482
1,8722,210.12951519953936
1,8732,185.90233532121002
1,8742,66.59705991064179
1,8292,251.75295313853022
1,8282,59.76272235285064
1,8272,213.20335706474475
1,8012,155.59724919861148
1,8022,1016.0427671466641
1,8032,139.67020461939103
1,8042,2070.850933987524
1,8052,420.17160723008413
1,8062,76.60845208271755
1,8072,112.72012302799601
1,8202,2601.1411573779474
1,8212,110.42489772872284
1,8222,1256.3368622766366
1,8232,93.62079095825213
1,8242,86.74719843736501
1,8252,1983.2003484502056
1,8231,706.2756545151578
1,8221,88.3213974689264
1,8211,1844.9739119993083
1,8201,84.86311548227218
1,8071,63.85810632531144
1,8061,669.9555965867803
1,8051,297.4491271404129
1,8041,102.93197849042986
1,8031,378.03878182911603
1,8021,2343.3751804759827
1,8011,118.4516821074374
1,8271,78.7298189697443
1,8281,1201.2421678464273
1,8291,65.39286447264327
1,8741,137.73113189557466
1,8251,54.84184884716018
1,8241,77.9526975515411
1,8261,1018.9486037719383
3,8743,219.32631021382352
3,8471,59.86559422995702
3,8461,51.34644156481941
3,8441,121.07382954733178
3,8431,101.28432343968609
3,8421,85.1637882849008
3,8411,135.46890367175678
3,8401,105.88467673745657
3,8301,90.41287755454158
3,8311,104.17381452705443
3,8321,204.90250752507805
3,8331,195.933056418434
3,8341,115.63028808783584
3,8351,86.7767616784763
3,8361,81.01282213213481
3,8371,82.61574635049642
3,8381,112.39467988098217
3,8753,93.5183704558929
3,8763,121.37465372372382
3,8773,124.41491454243221
3,8783,137.3834958887238
3,8793,117.49325583364335
3,8803,119.86687969930587
3,8813,97.06174909186285
3,8823,153.75030005978138
3,8834,598.0344842268074
3,8824,68.33771841116372
3,8814,120.1072722211182
3,8804,101.97872255111149
3,8794,160.5047553540836
3,8784,76.48195390153288
3,8774,92.0140395038743
3,8764,51.24002230110194
3,8754,147.243944024875
3,8744,143.69666377335224
3,8382,90.51968955742149
3,8372,83.19122279487438
3,8362,75.35186346423109
3,8352,141.1107249948162
3,8342,95.781258365651
3,8332,222.20140029095467
3,8322,74.82430798253834
3,8312,93.01127077678086
3,8302,111.67444035754646
3,8402,150.78965828385046
3,8412,96.57584931085238
3,8422,201.26093421808585
3,8432,129.6340316122385
3,8442,55.66336792732633
3,8462,74.97933400984019
6,5771,229.73430372466615
6,5772,212.92727564109774
6,5773,337.1661803401983
6,5806,106.57678637738553
6,5705,201.23366486389384
6,5706,118.0260349874679
6,5707,670.1485386249125
6,5303,176.3643096129268
6,5355,346.0569518758468
6,5356,314.8886921095204
6,5357,449.84591019538675
6,5359,574.1663071099321
6,5253,638.9157698469204
6,5254,475.0897016810427
6,5258,111.8980405206192
6,3481,310.77567711558083
6,5208,243.90676513726115
6,5210,211.8675270204742
6,5211,258.4515392592531
6,5212,338.238130265901
6,5213,499.8249072439983
6,3480,252.34604086409686
6,5261,376.5532393559262
6,5267,317.9929537034231
6,5352,205.10300532927693
6,5312,233.3071856078362
6,5311,421.98580159185445
6,5205,209.8853763912094
11,5258,101.53655179603902
11,3481,303.7665522420723
11,5208,269.6035553562773
11,5466,308.86557277886345
11,5467,287.33977107953103
11,5475,584.915576698206
11,5469,385.7554458543792
11,5470,311.03763178290194
11,6314,138.32748649343424
11,5405,114.64092429521489
11,5406,184.9159855181069
11,5404,86.71580516066385
11,5408,264.07462162530766
11,5409,274.788517168339
11,5418,470.55254625639463
11,5419,335.49250546633664
11,5421,489.6634912443333
11,5422,511.5527329310049
11,5423,246.0181496795378
11,2077,799.8389291445151
11,2086,806.0113219293484
11,5426,382.46393559279346
11,5427,479.30936247410807
11,2014,349.6136275775091
11,2026,254.32599106227576
11,5430,404.76812338515504
11,5452,241.07561849941834
11,5453,564.1434912640042
11,5455,1373.1077751324467
11,5456,445.0353854958211
11,5468,236.852841845283
18,1780,348.1035095154955
18,5044,nan
18,3018,nan
20,4111,398.9484493915132
22,4297,572.798282321815
22,9059,1647.9764966749792
13,5103,73.82333177380187
13,1064,488.7452916083406
13,1111,304.5938403733843
13,5108,130.67432233140553
13,5109,252.8646138196913
13,5165,244.97493795313738
13,5166,78.57011750989759
13,5010,408.083215918503
13,2869,193.29184745670742
13,5082,448.0679536301724
13,5003,704.326705126497
23,4111,nan
23,1083,nan
23,1030,nan
23,1052,nan
23,1051,nan
23,1349,nan
23,1016,nan
23,1024,nan
23,1348,nan
23,1350,nan
23,4213,nan
23,4214,nan
23,1351,nan
23,1197,nan
23,1097,nan
23,1142,nan
23,1306,nan
23,1119,nan
23,1096,nan
23,2073,nan
23,2081,nan
23,1792,nan
23,1900,410.96762138352676
23,1793,nan
23,2082,nan
23,2072,nan
23,1198,nan
23,1120,nan
23,4066,nan
23,1307,nan
19,3201,593.2259328368846
25,5714,83.51253068441166
25,3480,611.1080072383601
25,5261,204.66195212572134
25,5267,47.15847706904532
25,5352,218.89366310673452
25,5312,171.66688797956596
25,5311,431.0537112655732
25,5205,150.82664481538092
25,5468,241.2911182517976
25,6258,122.27145231522097
25,6204,355.94565293806744
25,5762,142.53043387875488
25,6202,337.58517171400644
28,1830,1196.0966396428557
28,2919,584.493603202174
29,2301,618.9470239519663
29,2595,625.371819135881
29,1820,220.3333909789607
29,2296,172.20132623550975
29,6447,249.61822904520244
29,3910,479.4428154754671
29,1522,399.70320287706534
29,3899,306.62634902322156
29,1528,503.38651315921646
29,1552,151.96087236221211
29,1553,326.11921794362513
29,1554,584.0292687712192
29,1550,259.3531259804247
29,1385,231.6518843841396
29,1578,188.6992723762301
29,1557,335.8944790566692
29,1558,872.080314091256
29,1559,2210.8511751702626
29,1560,573.7764320386484
29,1561,196.39411358381557
29,6454,604.9975217034565
29,1563,254.89454774028434
29,3216,480.6720966324022
29,1565,144.96993982679942
29,1566,230.92824129594175
29,1567,237.12529179593534
29,3219,401.01917786284616
29,1570,351.05259513325075
29,1571,131.14316819118693
29,3358,298.1765746144563
29,3359,236.78871399618282
29,3062,418.75899352303827
29,6442,168.94147717362546
29,2594,338.3422816667703
29,6445,125.25070023967405
29,3072,748.2238384824212
29,3353,319.5833412570828
29,3354,508.48752871559964
29,1508,183.81526531900246
29,1509,139.28766823198265
29,2680,300.10969123518646
29,1512,239.40688013353548
29,1513,195.8750743761806
29,1514,277.35538480541186
29,1515,271.8177029872245
29,1516,496.49611920352766
29,6451,194.2485136972857
29,1518,219.98811178227643
29,1519,305.4399278593804
29,1520,1039.8044231032968
29,1521,231.1372733991772
29,1529,425.2171767677459
29,1379,416.5408964408391
29,1540,365.75256588412
29,1525,286.0927697149151
29,1526,515.3247725176321
29,1527,335.78225761997305
32,2177,826.0000167185665
34,6433,nan
34,1729,nan
34,1233,nan
34,1776,nan
34,6432,nan
34,1983,nan
34,1824,nan
34,1706,nan
34,1728,nan
34,1733,nan
34,1712,nan
34,1713,nan
34,1714,nan
34,1715,nan
34,1716,nan
34,1719,nan
34,1731,nan
34,2725,nan
34,2727,nan
34,2728,462.95000937106164
34,1751,nan
34,1757,nan
34,1760,nan
34,1779,nan
34,1762,nan
34,1278,nan
34,1764,nan
34,1769,nan
34,2752,nan
34,2753,nan
35,1830,803.420284398596
39,1943,304.5548175244203
39,1968,969.2476570361866
39,1969,271.95652050800015
39,1921,426.7272817719088
39,1942,551.505804494841
39,1903,260.6580814137387
39,1912,1045.2506948594894
39,1976,nan
39,1977,nan
39,1986,nan
39,3567,516.0609759624605
39,6433,627.9240870201755
39,1729,478.4449752202361
39,1233,100.88453823781137
39,1776,559.6520458265393
39,6432,228.95682605798387
39,3502,745.2245393317049
39,3503,100.45798730360653
39,1981,1112.6016378719014
39,1983,464.56194024538775
39,1124,348.54142487425975
39,1906,339.0628197405627
39,1909,656.3448752171124
39,1910,234.10500354409257
39,3122,131.8297950046086
39,6112,nan
39,1980,nan
39,4076,375.06238729215914
39,1970,407.65475404838526
39,1971,232.11323791940268
39,1972,363.1660668219183
39,1973,182.7508905302021
39,5255,338.1378739788198
39,1975,nan
39,3323,378.4909976618871
39,6443,171.2530266383895
39,1913,602.6310504909676
39,1914,444.6029111498474
39,1915,230.02272802516438
39,1916,296.84565991026943
39,1917,584.421614411212
39,1918,505.56623995333905
39,1919,78.6528314096598
39,1920,398.51836024580535
41,5501,nan
41,5502,nan
41,5503,nan
41,5504,nan
41,5507,nan
41,5508,nan
41,5555,nan
41,5556,nan
41,5559,nan
41,5560,nan
41,5562,nan
41,5509,nan
41,5510,nan
41,5512,nan
41,5529,nan
41,5532,nan
41,5515,nan
41,5516,nan
41,5517,nan
41,5518,nan
41,5519,nan
41,5521,nan
41,5522,nan
41,5523,nan
41,5524,nan
41,5525,nan
41,5533,nan
41,5530,nan
41,5551,nan
41,5553,nan
41,5554,nan
43,4076,-2.6424369949416473
43,1725,604.5779080540946
45,1553,nan
45,1554,nan
45,1550,nan
45,1540,nan
45,1525,nan
45,2015,716.2403164649643
45,2029,nan
45,2017,nan
45,2025,nan
45,9851,nan
45,2069,nan
45,2027,nan
45,9853,nan
45,2028,nan
45,1383,nan
45,1551,nan
45,2022,nan
45,1043,nan
45,2084,nan
45,2085,nan
45,9876,nan
45,2071,nan
45,2078,nan
45,2087,nan
36,1951,nan
40,5501,nan
40,5502,nan
40,5503,nan
40,5504,nan
40,5507,nan
40,5508,nan
40,5601,nan
40,5602,nan
40,5603,nan
40,5604,nan
40,5605,nan
40,9551,nan
40,9553,nan
40,9552,nan
40,9557,nan
40,9575,nan
40,9577,nan
40,9578,nan
40,5655,nan
40,5656,nan
40,5657,nan
40,5658,nan
40,5659,nan
40,5555,nan
40,5556,nan
40,5559,nan
40,5560,nan
40,5562,nan
44,1553,nan
44,1554,nan
44,1550,nan
44,1540,nan
44,1525,nan
44,3404,nan
44,3424,nan
44,3306,nan
44,3420,nan
44,2924,nan
44,3361,nan
44,3425,nan
44,3458,nan
44,3459,nan
44,3460,nan
44,1535,nan
