route_id,stop_id,ArrivalTime
2,8012,67090.3259999752
2,8012,67869.39899992943
2,8012,68095.29699993134
2,8012,68620.00099992752
2,8012,69176.24499988556
2,8012,69563.62700009346
2,8012,69954.90499997139
2,8012,70410.05100011826
2,8012,70736.63599991798
2,8012,71286.53800010681
2,8012,71948.45900011063
2,8012,72468.45799994469
2,8012,73649.05399990082
2,8012,74239.91899991035
2,8012,74800.77999997139
2,8012,75743.81299996376
2,8012,76068.74000000954
2,8012,76624.48000001907
2,8012,77834.67700004578
2,8012,78449.50099992752
2,8012,79085.42100000381
2,8012,79720.93099999428
2,8012,80258.74900007248
2,8012,80862.92300009727
2,8012,81422.85899996758
2,8012,82638.16599988937
2,8012,83242.2349998951
2,8012,84109.47699999809
2,8012,85094.0720000267
2,8012,87574.55900001526
2,8022,22802.022000074387
2,8022,23960.865000009537
2,8022,24901.667999982834
2,8022,25722.31599998474
2,8022,27526.020999908447
2,8022,29242.888000011444
2,8022,30066.81399989128
2,8022,30795.509000062943
2,8022,31469.31200003624
2,8022,32941.141999959946
2,8022,33389.76999998093
2,8022,35280.83800005913
2,8022,36186.795000076294
2,8022,37055.36800003052
2,8022,37510.33899998665
2,8022,37967.87299990654
2,8022,38451.105999946594
2,8022,38876.421000003815
2,8022,40858.27099990845
2,8022,41278.9430000782
2,8022,41729.8180000782
2,8022,43367.44000005722
2,8022,44309.02699995041
2,8022,44696.417999982834
2,8022,47161.763999938965
2,8022,49033.265000104904
2,8022,50294.953999996185
2,8022,50972.75500011444
2,8022,51328.39700007439
2,8022,51717.62700009346
2,8022,52075.828999996185
2,8022,52690.23799991608
2,8022,53505.15499997139
2,8022,54800.638000011444
2,8022,55985.02699995041
2,8022,56407.641999959946
2,8022,56768.81699991226
2,8022,57899.236999988556
2,8022,58444.8710000515
2,8022,58866.62700009346
2,8022,59868.51999998093
2,8022,60161.90199995041
2,8022,60615.74300003052
2,8022,61976.86999988556
2,8022,62682.93099999428
2,8022,64827.85100007057
2,8022,65852.18099999428
2,8022,67156.88700008392
2,8022,68159.70700001717
2,8022,69269.22600007057
2,8022,69629.16400003433
2,8022,70051.67100000381
2,8022,72534.40499997139
2,8022,73122.19400000572
2,8022,73714.79699993134
2,8022,75808.94099998474
2,8022,77274.94400000572
2,8022,78511.5569999218
2,8022,79818.11100006104
2,8022,80322.23900008202
2,8022,80926.82299995422
2,8022,81515.53299999237
2,8022,82703.08899998665
2,8022,83305.51999998093
2,8022,86292.99399995804
2,8032,22865.201999902725
2,8032,24053.06500005722
2,8032,24963.519999980927
2,8032,25786.421000003815
2,8032,26704.553999900818
2,8032,27588.588000059128
2,8032,29305.96799993515
2,8032,30131.539000034332
2,8032,30859.40599989891
2,8032,31534.74799990654
2,8032,32269.56599998474
2,8032,33004.83699989319
2,8032,33456.132999897
2,8032,34029.78800010681
2,8032,34697.864000082016
2,8032,35861.83800005913
2,8032,36218.33500003815
2,8032,37122.33899998665
2,8032,37575.05800008774
2,8032,38031.25900006294
2,8032,38516.18099999428
2,8032,38941.71399998665
2,8032,39399.551000118256
2,8032,40340.21000003815
2,8032,40921.55599999428
2,8032,41375.50699996948
2,8032,41795.867000103
2,8032,42056.480999946594
2,8032,42482.78299999237
2,8032,43005.44600009918
2,8032,44404.671000003815
2,8032,44762.117000103
2,8032,45281.03500008583
2,8032,47195.24900007248
2,8032,47943.19499993324
2,8032,48392.74000000954
2,8032,49098.90400004387
2,8032,49484.65100002289
2,8032,49998.80900001526
2,8032,50489.21000003815
2,8032,51038.39700007439
2,8032,51390.96600008011
2,8032,51779.78500008583
2,8032,52755.671999931335
2,8032,53570.38400006294
2,8032,53999.44600009918
2,8032,54224.52500009537
2,8032,54575.15499997139
2,8032,54862.489000082016
2,8032,55216.90599989891
2,8032,55758.614000082016
2,8032,56082.41199994087
2,8032,56474.9470000267
2,8032,56834.55900001526
2,8032,57094.55900001526
2,8032,57963.23799991608
2,8032,58247.81500005722
2,8032,58929.39800000191
2,8032,59220.93000006676
2,8032,59543.703000068665
2,8032,59935.69000005722
2,8032,60680.81699991226
2,8032,60943.65799999237
2,8032,61654.608000040054
