route_id,stop_id,EWT1,EWT2,EWT3,EWT4,EWT5,EWT6
2,8271,768.5947492331663,683.2957487411345,738.1158824193111,125.65244335280181,155.99206568176535,1053.6600638604086
2,8272,878.0145592300061,208.5209222595825,637.6323231558097,466.8935183564386,523.2852556948507,783.5022559923887
2,8281,250.66126680543758,738.8251215011704,428.3595279645634,192.3766285023575,436.1811858670038,632.599065161887
2,8282,882.2779818329003,342.0298841013106,386.8452530967621,255.8909516221992,177.98341424311994,1164.6262351487178
2,8291,776.4626834532512,219.09492298880826,380.72428952550365,122.09382400558081,183.4350342102253,1073.4222812154967
2,8292,1566.709167717598,1002.393143787376,689.8430370284569,698.8268139366055,268.67077863074473,206.2902427425115
2,8731,740.4983654943319,211.04186746799047,1434.6818863469014,231.51494704042094,722.0327730450635,1289.221589044349
2,8733,460.4925124591163,-43.40132882479483,-91.74908469702157,-33.81433588231124,-5.5827345000815285,-187.76063211978368
2,8741,670.0577275967124,338.4983052382751,347.8129717807507,191.08625996331904,204.8961439405784,3208.674676160263
2,8742,1029.1433834184018,338.8367318373267,291.48713455457266,316.9866338955634,145.27662610085494,539.754375525229
4,8301,501.52399555055695,390.37817463997,1185.1293075553083,365.32256638405204,282.6864020386349,832.5265497298235
4,8302,533.521264166099,233.71747865905718,776.5751666044016,452.21292240649484,259.68593108719193,168.64265239739075
4,8311,318.73737905575,559.6376267383404,585.9074598197576,421.95127575876836,263.70126301948255,709.472657925899
4,8312,515.7962945755445,428.05280237948557,761.8541489497503,358.83418505123785,514.4920550799974,564.1850215312971
4,8321,755.9601099117568,436.4669228894999,498.8855640053796,337.50142912430397,443.79149765833796,909.2977977399137
4,8322,349.5740758990662,706.8441776586607,546.423894853306,284.1262118590298,235.80272029222525,507.4250758834978
4,8331,311.6468957079919,311.4535997877858,437.16343277413444,531.3323803642226,562.5567311973589,1132.730604002564
4,8332,387.45184022702097,281.98443901133135,1000.9455062241086,215.57743559377946,439.19333067853,207.13791994439015
4,8341,504.55988557077603,233.92537604092036,361.63848895087574,370.80152296196036,891.2873703383376,1302.2385073240173
4,8342,554.4703194717358,403.5256676843958,530.5389510077086,253.7475977790023,339.5103388709009,682.0966606731475
4,8351,831.0818086331387,859.9408668079277,377.08965708625215,191.825080556469,307.3124324307623,818.3927891069939
4,8352,259.7418748699354,452.76862915579824,285.25708269059425,206.8304380472867,311.5307842196569,472.8063587640048
4,8361,383.3014981291439,262.3917043317699,861.2002979398294,135.47815140437433,333.34931797957734,1447.4442839054127
4,8362,201.8768812087153,359.4529287289339,213.31434534422579,498.5025559660026,277.121704840358,120.387832799617
4,8371,275.56349861404976,328.34270515261727,819.1557439399878,333.58213263874507,743.0161776292559,368.8591173388892
4,8372,395.17325918593883,347.54003344981606,484.7997260662971,288.8137202156597,290.76941913516714,254.64867026944046
4,8381,293.2283435650382,565.8643119507991,406.1137197447333,280.04502699564534,279.2653602805759,1401.0133216080903
4,8382,247.36902635569885,500.8023438513993,389.9851301079557,660.4884219206612,544.1353510856611,415.78835116805556
4,8401,374.88795049026373,244.54846434644207,532.0261226182411,364.1613446985097,325.27101267303357,282.33245892358946
4,8402,551.2431783263803,421.2166060610293,437.28569879637837,113.10893600049465,257.7133659216765,179.46323620970213
4,8411,889.1878658527257,262.1497455604312,314.5684224864991,258.4744552302609,426.3027371204692,834.4119957537976
4,8412,577.6797333759564,272.6298025525525,895.4678786011921,296.50077565931514,164.71290532589845,356.27262481102696
4,8421,427.357297516848,320.61300237698737,252.43137534359806,379.4924333524749,299.95915285889964,1011.984144554171
4,8422,530.174232711703,322.687203207308,559.0589837509435,582.7947637027072,327.362814067222,314.88795198184573
4,8431,501.31400846281326,321.1329115104198,380.2553260947933,111.09982724626943,270.314646498553,1092.2496938382874
4,8432,633.5452268101935,130.7251496003404,777.4870113186043,408.9217918677897,295.4183296977333,514.7219164060373
4,8441,681.6942439277319,388.11599090808477,750.8505037090413,149.3471831068483,398.06805700141774,945.4343383284067
4,8442,595.366308548465,221.81828546620082,431.59607363299915,521.3421640409277,244.08056518784602,515.5284754995581
4,8461,250.47091594112683,281.23619433241265,405.6974770198407,98.01755069499214,272.38666513427563,745.4633644177763
4,8462,466.6834936788299,510.86987088788874,594.1731143003041,149.7019471287617,138.96728406845048,2740.972294932629
4,8471,79.9914070358125,4.46272887713738,53.89191330800958,-5.489787997552952,295.4679004002089,196.4953677579827
4,8472,10.340874965108782,-62.60695459724204,97.67426316602376,-66.41556113719227,-50.3207484971976,8.815410841872847
4,8743,193.89280748532576,315.314050371967,296.6092386928764,310.70262131158114,994.7135006020587,1486.1888432013566
4,8744,643.1155261025561,598.9408624321201,1446.6021508823885,253.03396024123933,566.8407659919176,114.56390431919397
4,8753,289.69820396046543,1072.7262092269716,430.1130703285146,156.4717128865188,646.8226346242037,2306.6874997026357
4,8754,374.8061387205398,753.7583018483153,1219.1476309509908,357.50178011904717,144.4709505138694,128.6025506167299
4,8763,328.1127553843387,303.36264053830706,621.198657538403,197.5521426467019,186.7076953546433,1540.4070423591147
4,8764,441.84826034363255,31.087067692034566,-47.41660721552489,206.33597351064952,130.6382082840047,140.86925414026638
5,5701,-189.1365038952305,-149.91303614114025,-156.2894694327351,-183.00988741284968,-157.83401646052621,-321.70780291101806
5,5705,414.63867544189776,471.7496765358035,543.3309645786604,464.8450096783315,1345.9373193722674,824.3006119444237
5,5706,106.05836626520914,57.633126351544064,567.4516709080174,352.72584722176316,73.65239358877423,128.54664116304957
5,5707,222.2225884191493,192.60808820336985,294.4853976334899,60.47649855733795,65.88722055198389,66.45026490199791
5,5714,170.52828310952228,102.53957509966352,110.08910855749889,214.00011936139887,28.32908643429886,259.8985318067127
5,5771,372.5342643715278,414.4610197916353,282.9382886587998,229.28797802325354,113.09894491076707,793.760088420273
5,5772,369.9229912574842,381.75479594042906,236.55295521372543,198.571115556386,97.24434634400282,638.7511407991841
5,5773,282.7731070010875,434.70043231556645,418.69833864464385,458.23070958511835,592.5721134471115,438.6529799915718
5,5776,1030.8032119078869,834.7521559893978,745.4162816433288,713.3045616654362,694.5826555262216,4337.626759072384
5,5806,45.78598876544061,217.32894975301755,107.95762189169338,108.53773335978812,157.82500081692447,383.573251533055
5,6177,310.79141979358536,49.47083508202044,26.78840945878315,69.34419799466613,172.38950263610775,339.44804673917054
5,6178,198.93368317289287,103.34755539450583,305.7177566248829,160.30147440590522,66.64181631311371,255.1411459603802
5,6179,381.7439118223808,186.24927399325796,388.2119765935928,137.78284351453883,276.55993114892493,1487.1444141370953
5,6209,132.89011825860268,191.18352563247961,476.47502482406406,50.59404006660796,215.72490230235587,417.59816514329646
5,6253,147.038588923615,180.7175949625007,146.85255100555293,1.9311586658953956,158.19233623877204,53.33222960974621
10,5024,285.66635955697745,411.6225420978828,442.08571245938265,327.93337269830425,227.09568270289907,1182.9582479579944
10,5025,248.66061707358674,401.8495751709052,180.09062710589382,171.78362528738035,379.6365852930152,6474.352512195105
10,5026,167.39456339551285,503.6194580214703,422.2754608573682,141.7138972478149,462.1859951390952,1484.5820850617936
10,5059,284.55970870264684,411.91330678599456,611.7243128902378,219.7879901708708,220.2233211806108,639.3283640187403
10,5060,330.2808805543778,485.6870327726832,677.0262623047138,151.4706978301554,225.89487376791152,588.7687637797364
10,6209,257.7159501210087,160.48381197178824,515.0382485532697,201.54609351423923,356.5853676882293,632.5916021375494
10,6253,254.3852916215206,1649.9407985804646,1213.1129462863728,605.8389626585933,6763.144943309729,Problem with AWT = 0
1,8011,285.48852213480507,154.67915752021145,385.16492034622433,248.4541525971295,474.8781099236403,273.5259291264153
1,8012,517.2553307110921,690.8640270942354,568.9443251938151,480.0360048543647,295.95354108708375,2030.0875507166766
1,8021,536.8814507491543,369.553206094207,578.4512097291673,230.27521096454058,531.4578286026682,864.2996441191319
1,8022,497.8261703443112,244.70417606142794,353.881745965527,395.9330512850597,934.8909634109226,1577.0962972829518
1,8031,539.3003762405732,776.0398013641719,664.6085760967907,391.7069830896871,532.2715622064604,940.6221434333484
1,8032,680.6288388070084,525.2545272479315,289.1062744856953,555.7295554989693,417.947022038274,891.4074102960185
1,8041,379.6569024102308,517.1756617068536,425.4584781539496,369.58474365716484,463.0770852203067,931.4985397267737
1,8042,484.33595793877544,518.922071560753,791.5802907143005,421.06911755056706,766.9692624394645,696.796563081429
1,8051,379.77171966010985,392.15565841134685,612.8443979920391,316.79409268660686,270.0192337655875,675.4617323846662
1,8052,431.07431432992746,224.48458431114707,836.7012420668157,250.58723329434773,564.3525851373316,435.70947771918486
1,8061,496.2491675424326,405.8141576949307,340.0892949138894,439.08806606292586,400.48021857174376,496.2089327339133
1,8062,773.1802400375516,751.499243619673,845.1141748087227,382.6880763923525,546.2987518104582,1251.5358957044177
1,8071,217.79376382513328,497.13151530861694,190.54973739626172,342.10422891385167,483.61519890391605,492.1872708897517
1,8072,295.6202329796455,618.7387684214403,588.4471888593537,729.2931628377032,203.0355627815988,2354.701463465097
1,8201,216.35482298243824,208.75137490059427,185.8208737392241,80.0659798030567,207.34884942663723,377.5616559741664
1,8202,888.1546310467884,376.4387404444314,636.740763970331,363.4610562788889,770.8060861506513,498.5823997769363
1,8211,304.52076755735993,365.0809483502925,1404.5869119889326,256.8642331270946,503.8269595745728,342.00983849349535
1,8212,433.2439977297854,347.6465810424703,330.2646539562803,301.06945439899414,202.6114200061078,228.42289441436458
1,8221,414.58123566946676,483.32889598240547,433.0783044476741,448.8329988435414,442.39298063671583,939.2870016688989
1,8222,557.7593387621849,307.52792983948945,539.6346380125663,622.1142139844367,747.6209465129604,2425.5186088879564
1,8231,305.8559318209442,564.0618755232115,981.9824469047155,236.61351681665175,583.8775677979247,491.9110510103613
1,8232,988.4551476258617,591.9911509885486,387.02419178392955,906.5221545388606,739.0403027134909,1710.263237505838
1,8241,544.4974785234907,437.3871450538522,374.2345349170912,770.7446589513374,428.2299700129536,1771.2300934581629
1,8242,393.08809029134443,365.4345877141561,642.2480123041669,297.69078434490064,898.7257495451062,2006.3045136584233
1,8251,586.3597382582011,509.3317560608232,280.50168283972494,257.8188692385521,203.86394326973854,339.81563149468246
1,8252,522.3787146411657,507.3504741445082,430.7809123558544,632.2206649323742,887.801002398026,1918.2008785260355
1,8261,385.3892718252337,2.4596392545460617,-54.195715380659806,85.36689112698005,56.758499721178765,-114.7156222415903
1,8262,111.00933962169137,-65.11835080016071,22.723321132408813,0.9295130901247148,60.666709558614144,-30.048966496894934
1,8271,1016.0997667516016,616.2304696940555,629.3512411196425,209.4968470642603,552.5726064154268,1067.7460772566606
1,8272,889.7753693426762,926.2858754492552,925.7525654794761,237.61559606593985,663.2613462770659,1852.214444589275
1,8281,1279.8086124138179,967.4140761384808,449.897073533415,727.9651078418949,503.6809174785433,953.1755479374465
1,8282,615.439124708269,221.11684773723786,409.0837847599538,144.44049878255169,767.7671220920645,933.3222277514783
1,8291,773.5789917033172,204.448660817562,800.7088541998751,244.98055505484515,412.16074168795774,332.86030571673103
1,8292,535.6241101865107,1169.3917990477582,613.6324950972947,549.3405484336351,857.8972639232069,1453.1685180684508
1,8641,442.9433667687744,246.37573638792216,317.6894075028582,181.47460497539032,352.4267995688381,-40.79666696988795
1,8642,209.91960281162991,49.77143755325818,42.45775443004851,7.081979419456474,13.70240951768821,48.49382293157316
1,8651,936.2636838625886,661.5589910637718,434.97559720622803,298.64875350535755,709.1459157977338,382.2387862186877
1,8652,662.2013887136197,876.9107444796467,453.5565022641214,727.8475971140754,788.9103160880816,282.6483234399368
1,8661,1418.2754470741436,307.6753203011626,539.9441075465254,959.9446474405318,854.239838074679,891.28652829875
1,8662,788.9178474684661,418.5262706002578,469.63288470533314,300.68789938602714,477.88345111857075,545.5299503284805
1,8671,1139.3272147358455,287.8329574830834,564.0172203108541,612.4766772046532,613.4573749304266,398.2274636499114
1,8672,759.2864509467518,490.7179412035153,582.8377150880423,633.1739082168563,919.3275735206633,458.5880755392702
1,8681,816.7741784045065,326.2803979722289,681.4840643129863,301.1683497938259,394.14261241314887,351.11966167572035
1,8682,436.06005368329295,785.9841260523182,176.3605703430526,203.4519362395494,297.27775935208285,2397.995620168462
1,8691,676.41526069582,323.7252468132907,539.2573336589797,350.5702672204999,424.69390582280556,138.3709267715485
1,8692,849.6541710843935,352.27375812057727,809.2899587032607,381.2977835285358,226.61157641273635,315.06374423591114
1,8701,1438.6745720290728,757.1025747997568,514.7434058026291,295.11811090189605,223.0296443897349,302.72886514317605
1,8702,577.250251120413,681.1401850226515,271.3088590272479,290.6271111195265,435.03636937249064,1804.6735811358858
1,8711,1441.3708815055202,976.0923427337719,968.3197821531985,496.56369046805355,931.128863384921,710.4839706534431
1,8712,630.7877225986764,228.63286205409588,161.18200641102248,164.6508022087252,379.6655672638862,779.9504978070787
1,8721,1409.5259268283423,381.4092591895003,472.55872649764626,329.9386763125502,690.0970815743068,666.2614032370159
1,8722,530.6433036306354,312.805299463416,344.9187995703353,260.9458228627307,508.10959030497537,1912.7237409927666
1,8731,760.8405761412655,1249.5342569371753,515.5307229856838,382.2789940467414,979.4614259939937,715.6881862819746
1,8732,362.6439534736385,115.87982597922945,55.98905572015855,181.36721259174735,180.31663565330805,532.3283244200278
1,8741,689.3572017510405,658.0418721179012,424.67176160297595,293.8968913415706,291.2542979571441,375.1388711746616
1,8742,768.8422251075045,457.82439202087795,285.3105854853268,264.08201215776376,884.3241191651512,1118.2404129723836
3,8301,503.835738922019,416.97027200879484,565.3633677141003,171.96063869916316,607.1086569919668,660.0099658292559
3,8302,622.7389404571448,983.2491112510515,514.5174721026902,242.12922721066744,197.76086643095198,938.8659062757902
3,8311,419.2295682150809,332.81216445694355,269.3970620547539,327.29786855380087,382.7258076268513,560.844138889036
3,8312,274.63592888135497,255.1197715132233,346.6000034492189,338.04499482815163,72.01659333919466,862.6545775881484
3,8321,318.0852781027544,244.3931997250983,649.4118387281843,420.447293046657,680.0136625802965,260.6137066626614
3,8322,293.9437554302004,291.64581853999675,415.00694234143225,299.14833071059934,429.3066207772493,315.7830112857081
3,8331,745.6404934008356,424.0358454459656,834.0923256749131,357.80420535473297,312.94666784271266,338.9375856340292
3,8332,518.4327492854367,899.6529733635659,514.6097029675166,383.7761950078344,353.4289647026933,726.7493750704672
3,8341,399.2321956776042,501.87053670725913,815.3035040061304,581.0607549858281,385.47821141976135,902.2684360245275
3,8342,605.5098927035027,915.9405114759119,570.2436158736424,322.61078359716885,490.85716916705866,1061.9156395551613
3,8351,164.03662591898672,308.2020150631608,1353.5723352221432,311.68781599338433,620.7331195000274,1389.4401697624098
3,8352,431.47934579911146,353.08795629971087,113.92952688139314,369.3020902704502,413.98760423514716,778.8413717978347
3,8361,337.8266436983831,357.2505002496429,661.5179074338678,223.64233159994862,1306.2269723421307,1841.1128439286958
3,8362,880.0192098744587,479.8026414992851,440.7363746544677,297.25543485074536,374.3006786404358,1162.7887102062966
3,8371,696.4194120374782,352.4515577536028,562.0564009753431,338.16406990345956,1215.6428999591246,768.926019043107
3,8372,885.9149804859186,193.3325536904172,153.79675625317924,849.7275981957482,291.5010778981758,413.10244918937815
3,8381,319.2220405883686,1211.4846407813156,469.18627297348894,267.67429166248843,715.0766178347588,1570.0730234866262
3,8382,510.29087987118,235.9401767686231,319.97093025052334,891.2185946770594,452.02095381581614,402.4897965926551
3,8401,367.8430042792535,271.44406402254265,753.5858072417844,157.74583384400907,358.2950117135391,786.4506497341027
3,8402,212.46827430060725,458.6587989270596,850.3252537976914,524.8114064299897,128.97453476729265,534.0337464787415
3,8411,295.75709789042025,741.8206659374215,507.2133934163411,423.3638736746053,405.2043775480391,512.9372563044245
3,8412,551.9658886889133,436.31973193951137,596.6300217415054,359.7827170012457,364.08601834305944,339.24837564126494
3,8421,271.1486590328857,198.90391086877813,474.78430839729776,636.7991918349534,418.1005042406507,776.8378526621967
3,8422,515.7383774447212,290.62701193156613,210.13400387901595,433.43984860690614,419.08795085982933,353.5056372355165
3,8431,533.2510060945144,233.60247550420647,286.15691357368246,448.0417002631149,444.7159209644468,534.1154942691704
3,8432,307.0689526529444,223.21494601781558,482.99642623341356,451.33966881859214,193.18329765307885,234.6861847924414
3,8441,404.3878372149719,354.10635991829406,488.8504358665002,256.258059445807,436.30396000319735,242.5403027242403
3,8442,333.7761550372124,145.59367085614312,205.04894091614716,274.01780811441256,254.65997192568577,926.766075950582
3,8461,328.18434235779876,233.41161397391267,665.0006424187857,302.14951844504714,618.5436662151747,139.91574467285312
3,8462,261.66520485206036,232.1404672775262,371.9561545129069,305.82782082447636,178.65204125329174,141.2533161404158
3,8471,91.12411031970836,-58.263928374663976,-29.327733812233788,38.527970348270856,79.13480894405899,141.46982144457002
3,8472,82.27654662153179,-86.1818697274232,-21.102074209403924,-67.05052276150674,-30.762589544574695,-93.98367210595293
3,8743,598.3342674943749,617.4156381178577,229.40494256415198,278.1979974691577,474.4049837283071,474.53304705504064
3,8744,406.1926841570431,249.4775250570767,519.7215770097605,791.9897439081326,830.9293987288831,564.6001191740179
3,8753,293.7987923737164,763.1090278714937,225.19116954228886,320.1126347712709,511.47692632647124,1502.3245779142214
3,8754,670.64514322206,304.068727939064,664.7016730479546,319.86316122222433,187.0543720451168,392.5473908526342
3,8763,790.0778697480645,622.6394818999931,666.2347943085153,495.8459557432354,154.36450216185233,1212.70147718148
3,8764,264.601322857465,211.26296802007988,134.29646333267897,86.13451365606065,96.12230626225897,242.77962415240825
3,8773,460.8119563168418,362.9673749323298,175.18299218961846,436.8961557344176,392.24702975460497,764.8369964500239
3,8774,194.11799176826008,285.79036037734784,148.06945006623243,416.56650582653026,152.7031203711649,228.77764725080806
3,8783,324.66070082000203,226.26249790060075,439.96302732934123,299.371704084766,610.4946545222907,497.4280105242406
3,8784,259.0235185285209,331.2252999752276,204.36509711091787,346.0178784762729,351.714508722421,521.5741092816253
3,8793,476.1801769117827,360.9358194791266,481.718581002502,272.8652203630117,252.17503640582282,857.0983749150264
3,8794,222.36224595660568,305.10966755151753,302.1932571895718,311.90527855546765,356.87438608720896,270.9008282023965
3,8803,270.42308076119025,361.86652270537354,308.96367700577616,488.6126439520771,577.3617790021198,525.2189821028635
3,8804,391.7898498470867,279.27801772921123,342.97394481561423,358.2954087992499,277.1932116670448,1152.3667177992463
3,8813,288.3922096025011,221.2262743548037,247.9250502123415,538.1859968193935,324.43224598832774,386.50648354909964
3,8814,389.90317790405993,162.1986227301235,703.4179381120045,243.0734470906459,609.5871954251757,514.4374063921683
3,8823,660.1609644825149,314.29226488046135,469.6659276561337,181.08739153758643,228.54141008713606,1504.9031512325737
3,8824,214.29782905504499,212.51817893494726,349.03221988117014,365.0242771039575,483.63317018639526,328.656070740161
3,8833,-84.33063326603167,17.643589779890362,No EWT available,336.07055763390747,-158.71149789994533,190.50273748737757
3,8834,77.30322416483372,18.807876333214978,47.36804475342724,49.36352698327134,41.690447899727644,68.25367255888688
6,3480,125.75367019983389,48.0052911849821,240.88194022508162,117.03663479960719,249.20391451570853,903.9958926186946
6,3481,285.9643443629129,22.023111330919903,312.3188807638865,206.5885274226344,202.13692736674562,170.70588679884366
6,5205,350.19977460414566,325.14492622414616,252.6384972967425,192.94429185326922,62.13758968590284,479.78127873806574
6,5208,431.17824673239664,137.46043704212423,343.57488752516946,490.46613761220715,305.38100300604714,172.7637449114851
6,5210,188.81691718297688,60.56068000423224,435.6076400472244,451.51044569051214,385.510946313333,238.2414827906478
6,5211,537.4560005046162,294.25834404420505,433.3207407560665,513.2132408186998,402.80311208851805,339.85618028433566
6,5212,300.82232502411887,100.0455969140094,468.75995924935575,324.9702185401536,294.8171157442158,284.68164560510775
6,5213,246.4676856883676,162.88824986905868,279.6347565745494,255.67167306404912,207.7892306246236,682.3035808822439
6,5253,809.8526376044579,355.3400140159471,235.26316433178727,235.01404323517733,150.48758924598167,171.0066538957449
6,5254,178.57621264826844,424.66019707726014,224.61510973062605,247.02911583738387,240.61321117138806,185.95765375174008
6,5258,195.6848688693964,205.81803877028923,175.13980591027502,122.98436246056411,314.16362587419917,-170.07531220764943
6,5261,250.89677184257206,184.22142502867266,558.046924351168,86.53661770691176,198.48926175310945,724.1618502090139
6,5267,205.35679857245134,309.13658294702964,266.85183241687423,290.31504812641674,197.85847583344096,657.6269460501662
6,5303,366.37542894447,393.11074886581576,218.8406907307705,193.3114558079167,200.44421492059024,42.56001774720869
6,5311,256.6084740041405,347.8739607181558,221.9449318279615,313.32494984253674,185.47162012609655,590.2498515701689
6,5312,404.6553321053084,551.1267255123582,517.7881042475377,154.0979211896446,128.59713332628704,553.4213566127726
6,5352,230.50517666458222,249.4395312619,579.2060413983597,374.0649246132956,522.0329618945896,356.3963844149479
6,5355,395.2217726376406,688.3151775670497,156.88644717108593,287.83266623769055,193.17763433488452,126.07362770461066
6,5356,317.5804054695683,233.4015993681595,233.5867090387602,482.70692390655506,359.93033049769633,304.2337104720042
6,5357,349.8112761209301,751.8033758909953,485.793425049622,242.95176227353787,134.2677999399476,396.0428025730306
6,5359,213.40310160726602,188.9841367820233,391.469390772153,245.25307961123113,166.60105392327486,57.446258960645025
6,5705,259.9898420374469,886.2304996340652,356.0644799187934,388.533739436175,652.4337235711824,697.3898470855308
6,5706,106.31813281210432,307.66383006670907,239.47576991548573,168.35867160118713,187.86009297172558,110.81064020047432
6,5707,228.2320504086072,362.56773873441483,404.885401090512,69.38736795203815,385.5906043084501,40.30481397583833
6,5771,266.10490135900096,430.32118352021934,784.0081683477224,232.15957764694522,355.1086191755762,335.0982323946149
6,5772,672.2471795400659,553.2053978971542,423.45594682092053,404.11208058431157,141.0482536607542,284.8783818581021
6,5773,345.06284174132264,1294.2664911579054,1044.087521479723,338.4344861357288,208.07695309538605,916.8461298013913
6,5806,168.31631402432123,93.07990025691714,294.97420430875036,229.84086187001233,74.77147036845122,140.4482911498373
11,2014,141.3100374830782,113.22757724187215,100.52917813482736,315.72065111470835,429.13199636270883,676.6581584085166
11,2026,455.0251990440301,248.07480975072747,165.72010634075647,296.3335952441518,291.38114034476393,1290.4804313527643
11,2077,236.12785813128224,335.86168623093215,599.4028643525958,400.7625360695965,132.2268301163245,222.28366429827437
11,2086,259.7903292553541,440.53036595361357,348.5425957579823,934.3139022839191,44.70965932882575,591.6493060681662
11,3481,329.9066310410171,44.912611003366294,45.14332285727065,126.92977036870008,-21.129672445792494,95.30006640449872
11,5208,267.6010547542769,197.39851366929855,171.84316831970492,14.559070690351348,491.94534011872827,200.32488121594943
11,5258,74.76744159949473,144.28342119193147,84.71590965905432,181.99177295571062,36.37042155135629,670.4562321423709
11,5404,166.64624948722542,196.2986967222561,423.6725456857173,64.24915785113797,149.99107600190194,395.5568924680581
11,5405,82.63322057425859,47.453415986443986,166.38787149717297,45.23224408165211,78.67600198945752,294.81382726624327
11,5406,302.734737657579,287.54470410154613,258.9061311926131,58.59268992892149,289.3089258682056,248.77007741007276
11,5408,24.205304950935243,535.9904051949472,535.7635274078239,225.9576871503105,111.69195880141336,878.2467516940987
11,5409,334.93806074773363,295.9047748446924,244.1660794299737,342.76788271597286,130.83961077534877,676.8822539391715
11,5418,269.54073204793326,252.74259949160427,315.2665621642417,503.9684298626346,263.5966265703261,435.4317477454546
11,5419,246.39296109819696,986.3329693072399,128.00338696737063,654.9279224131401,182.32420824276423,365.08098926633556
11,5421,299.9451448121302,263.90396306654924,527.7417200841224,206.52049796518338,114.98646813745341,195.98047304906785
11,5422,223.38420166089108,558.5492522933218,318.2317845509841,226.6427959120134,105.64925684961415,152.4076760640427
11,5423,212.6484758073793,129.95483834936329,234.9604190550173,186.09463888363751,145.21179830228286,31.838680210574807
11,5426,74.98829732377524,268.46242175735244,41.88756982336619,225.1627394516327,37.498300593774246,413.50721684369876
11,5427,609.8513097003051,283.3605478835314,888.5474019495807,123.47496495122908,313.3139915813332,1024.9078537328269
11,5430,219.39473705866953,171.18730483171495,247.89922583857557,380.8535777007473,514.2517981000645,575.7311103864295
11,5452,156.60615372873366,128.89831243973777,249.7449854794154,277.66554475210796,219.80088129955826,507.6461495420466
11,5453,107.20495793058302,299.1282617108,431.71150076166197,552.6655153442513,259.65727835806615,519.8412779937075
11,5455,69.03958361121644,235.96596586486692,436.88733199710714,321.62343707134767,459.3740922096274,1276.2447500142875
11,5456,174.0609592603687,230.40691174085362,381.84190971798813,341.2073677343834,396.48454807994756,418.10422239438884
