route_id,stop_id,ArrivalTime
2,8731,21327.301000118256
2,8731,22601.68899989128
2,8731,23815.40499997139
2,8731,24726.112999916077
2,8731,25717.46600008011
2,8731,26498.6930000782
2,8731,28249.47099995613
2,8731,37374.02300000191
2,8731,37782.296999931335
2,8731,38219.65799999237
2,8731,38785.638000011444
2,8731,39925.27300000191
2,8731,40619.046000003815
2,8731,41472.15899991989
2,8731,41856.885999917984
2,8731,42425.424000024796
2,8731,42736.93000006676
2,8731,43616.74900007248
2,8731,44058.13000011444
2,8731,44472.141999959946
2,8731,44981.543999910355
2,8731,45363.757999897
2,8731,46028.25500011444
2,8731,46346.00300002098
2,8731,46918.920000076294
2,8731,47235.0569999218
2,8731,47744.81900000572
2,8731,48281.40100002289
2,8731,48534.74399995804
2,8731,49067.640000104904
2,8731,49574.3220000267
2,8731,49992.22300004959
2,8731,50436.44000005722
2,8731,50875.53699994087
2,8731,51380.888000011444
2,8731,51975.9430000782
2,8731,54426.72000002861
2,8731,54934.1210000515
2,8731,55282.28800010681
2,8731,55785.28800010681
2,8731,56201.861000061035
2,8731,56801.94199991226
2,8731,57384.41000008583
2,8731,57670.31900000572
2,8731,58117.203999996185
2,8731,58718.00099992752
2,8731,59099.75600004196
2,8731,59477.72199988365
2,8731,60273.28099989891
2,8731,60848.265000104904
2,8731,61232.77200007439
2,8731,61609.828000068665
2,8731,62016.98000001907
2,8731,62486.96499991417
2,8731,63026.15700006485
2,8731,63598.89599990845
2,8731,63852.03500008583
2,8731,64361.69600009918
2,8731,64806.93899989128
2,8731,65321.201999902725
2,8731,65758.35500001907
2,8731,66137.54800009727
2,8731,66610.95199990273
2,8731,66994.5450000763
2,8731,67602.09100008011
2,8731,67983.84299993515
2,8731,68464.5150001049
2,8731,69356.60299992561
2,8731,71542.10899996758
2,8731,72081.15100002289
2,8731,73382.66799998283
2,8731,73856.5799999237
2,8731,74423.47199988365
2,8731,75020.98300004005
2,8731,76358.65499997139
2,8731,76859.60500001907
2,8731,78621.43300008774
2,8731,79258.27200007439
2,8731,79889.37599992752
2,8731,80457.2990000248
2,8731,81023.38000011444
2,8731,81616.08200001717
2,8731,82305.35199999809
2,8731,82837.84400010109
2,8731,83466.90300011635
2,8731,84206.25200009346
2,8731,84883.95399999619
2,8742,24440.209000110626
2,8742,25321.0680000782
2,8742,26215.75500011444
2,8742,28028.792000055313
2,8742,28822.30900001526
2,8742,30365.41100001335
2,8742,31108.43400001526
2,8742,31833.99699997902
2,8742,32402.414999961853
2,8742,33098.71799993515
2,8742,33602.233999967575
2,8742,34194.93799996376
2,8742,34795.326999902725
2,8742,35421.71900010109
2,8742,35989.94799995422
2,8742,36590.53600001335
2,8742,37248.167999982834
2,8742,37593.93000006676
2,8742,38033.388000011444
2,8742,38630.29200005531
2,8742,38976.92700004578
2,8742,39421.046999931335
2,8742,40211.99900007248
2,8742,40717.14499998093
2,8742,41125.93600010872
2,8742,41699.90300011635
2,8742,41794.52300000191
2,8742,42457.68000006676
2,8742,42927.295000076294
2,8742,43427.83999991417
2,8742,43872.16499996185
2,8742,44377.9319999218
2,8742,44759.790999889374
2,8742,45234.21900010109
2,8742,45680.28399991989
2,8742,46091.9430000782
2,8742,47013.15400004387
2,8742,47459.62599992752
2,8742,47965.391999959946
2,8742,48344.37800002098
2,8742,48816.34699988365
2,8742,49259.53999996185
2,8742,49702.83599996567
2,8742,50184.125
2,8742,50595.367000103
2,8742,51065.59400010109
2,8742,51538.176000118256
2,8742,51942.66100001335
2,8742,52420.77300000191
2,8742,52866.63499999046
2,8742,53346.141000032425
2,8742,53921.56999993324
2,8742,54270.55599999428
2,8742,54934.1210000515
2,8742,55219.8220000267
2,8742,55754.87400007248
2,8742,56233.5039999485
2,8742,56581.77500009537
2,8742,56834.40300011635
2,8742,57351.230999946594
2,8742,57829.75999999046
2,8742,58244.798000097275
2,8742,58718.00099992752
2,8742,59161.71099996567
2,8742,59602.959000110626
2,8742,60110.87199997902
2,8742,60526.108999967575
2,8742,60977.394000053406
2,8742,61418.540999889374
2,8742,61954.30999994278
2,8742,62456.492000103
2,8742,62741.27300000191
2,8742,63216.52399992943
2,8742,63662.078000068665
2,8742,64106.91499996185
2,8742,64551.34200000763
2,8742,65063.25200009346
2,8742,65541.5720000267
2,8742,65977.92300009727
2,8742,66422.53099989891
2,8742,66833.46700000763
2,8742,67246.75900006294
2,8742,67697.32399988174
2,8742,68143.69099998474
2,8742,68625.18300008774
2,8742,69069.60899996758
2,8742,69515.87700009346
2,8742,69988.56699991226
2,8742,70400.42899990082
2,8742,70903.01699995995
2,8742,71478.41700005531
2,8742,72111.56399989128
2,8742,72686.44400000572
2,8742,73415.74399995804
2,8742,74042.67300009727
2,8742,74547.58200001717
2,8742,75116.93300008774
2,8742,75726.42700004578
2,8742,76296.59999990463
2,8742,76922.992000103
2,8742,77522.14599990845
2,8742,78086.68899989128
2,8742,78748.20700001717
2,8742,79322.37599992752
2,8742,79921.4279999733
2,8742,80579.46399998665
2,8742,81115.74499988556
2,8742,81740.29800009727
2,8742,82305.35199999809
2,8742,82900.00200009346
2,8742,84700.65199995041
2,8742,87108.56399989128
2,8292,23631.74499988556
2,8292,24535.645999908447
2,8292,25415.483000040054
2,8292,26310.78500008583
2,8292,28121.569000005722
2,8292,28918.670000076294
2,8292,30457.670000076294
2,8292,32497.921999931335
2,8292,33160.26200008392
2,8292,34321.59400010109
2,8292,36116.61999988556
2,8292,36688.638000011444
2,8292,38125.59400010109
2,8292,39072.56999993324
2,8292,40305.90100002289
2,8292,40811.45799994469
2,8292,41252.301000118256
2,8292,41794.52300000191
2,8292,42552.91300010681
2,8292,43521.948999881744
2,8292,43964.83899998665
2,8292,44472.141999959946
2,8292,44856.46000003815
2,8292,45332.013000011444
2,8292,46217.18099999428
2,8292,47140.233000040054
2,8292,47555.986000061035
2,8292,48502.486000061035
2,8292,48941.78900003433
2,8292,49383.44600009918
2,8292,49799.81100010872
2,8292,50248.12400007248
2,8292,51160.62199997902
2,8292,51660.85299992561
2,8292,52071.174999952316
2,8292,52515.90400004387
2,8292,52962.578999996185
2,8292,53440.89599990845
2,8292,54015.88199996948
2,8292,54365.05999994278
2,8292,55030.0720000267
2,8292,55849.87199997902
2,8292,56674.96199989319
2,8292,56962.30500006676
2,8292,57448.30900001526
2,8292,57957.92700004578
2,8292,58340.75099992752
2,8292,58847.64299988747
2,8292,59698.704999923706
2,8292,60625.13199996948
2,8292,61072.832000017166
2,8292,61546.74900007248
2,8292,62582.34500002861
2,8292,62867.12599992752
2,8292,63756.90400004387
2,8292,64649.239000082016
2,8292,65159.50999999046
2,8292,66073.242000103
2,8292,66517.04800009727
2,8292,67345.882999897
2,8292,68688.77500009537
2,8292,69608.85800004005
2,8292,70082.8789999485
2,8292,70493.00099992752
2,8292,71000.40300011635
2,8292,71606.72399997711
2,8292,72207.41199994087
2,8292,72815.16199994087
2,8292,73508.5190000534
2,8292,74138.89899992943
2,8292,74641.68799996376
2,8292,75182.98200011253
2,8292,76420.81399989128
2,8292,77617.48300004005
2,8292,78211.41499996185
2,8292,78874.77600002289
2,8292,79986.14599990845
