route_id,stop_id,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6 
21,2873,24060.0::34920.0::703.6363636363636,35640.0::43440.0::709.0909090909091,44160.0::51360.0::720.0,52080.0::57960.0::735.0,60240.0::63840.0::720.0,64560.0::67320.0::690.0
21,1755,24171.0::34407.0::711.6,35067.0::43587.0::710.0,44307.0::51507.0::720.0,52227.0::58107.0::735.0,60387.0::63987.0::720.0,64707.0::67431.0::681.0
21,1103,20100.0::24780.0::585.0,26520.0::33120.0::720.0,33780.0::41520.0::703.6363636363636,42240.0::49440.0::720.0,50160.0::58200.0::670.0,60480.0::67500.0::702.0
21,1743,20160.0::24840.0::585.0,26580.0::33180.0::720.0,33840.0::41580.0::703.6363636363636,42300.0::49500.0::720.0,50220.0::58260.0::670.0,60540.0::67560.0::702.0
21,1744,20220.0::28872.0::591.0,31165.0::38172.0::700.7,38832.0::45252.0::713.3333333333334,45972.0::51012.0::720.0,51732.0::57625.0::600.0,60637.0::67620.0::698.3
21,4071,20310.0::28980.0::592.5,31291.0::38280.0::698.9,38940.0::45360.0::713.3333333333334,46080.0::51120.0::720.0,51840.0::57751.0::600.0,60781.0::67710.0::692.9
21,4261,20460.0::29160.0::595.0,31500.0::38460.0::696.0,39120.0::45540.0::713.3333333333334,46260.0::51300.0::720.0,52020.0::57960.0::600.0,61020.0::67860.0::684.0
21,4268,20516.0::29254.0::559.9,31575.0::39855.0::690.0,40575.0::47775.0::720.0,48495.0::54975.0::648.0,61114.0::63994.0::720.0,64714.0::67935.0::644.2
21,6482,20556.0::29320.0::561.2,31628.0::39908.0::690.0,40628.0::47828.0::720.0,48548.0::55028.0::648.0,61180.0::64060.0::720.0,64780.0::67988.0::641.6
21,4265,20640.0::29460.0::564.0,31740.0::40020.0::690.0,40740.0::47940.0::720.0,48660.0::55140.0::648.0,61320.0::64200.0::720.0,64920.0::68100.0::636.0
21,4072B,20390.0::29076.0::593.8333333333334,31402.0::38376.0::697.4,39036.0::45456.0::713.3333333333334,46176.0::51216.0::720.0,51936.0::57862.0::600.0,60908.0::67790.0::688.2
21,4205B,21360.0::28380.0::638.1818181818181,30540.0::37080.0::711.4285714285714,37740.0::44220.0::720.0,44940.0::52080.0::714.0,52740.0::62520.0::676.3636363636364,64980.0::81660.0::546.6666666666666
22,4297,20400.0::33420.0::348.8888888888889,33780.0::44040.0::410.4,44640.0::54600.0::433.04347826086956,55020.0::64320.0::357.6923076923077,64740.0::74880.0::460.90909090909093,75720.0::87720.0::571.4285714285714
22,4298,24311.0::27815.0::700.8,30875.0::34595.0::720.0,52235.0::55115.0::720.0,55835.0::59375.0::708.0,60095.0::62975.0::720.0,63695.0::66575.0::720.0
22,4299,24370.0::27893.0::704.6,30953.0::34673.0::720.0,52313.0::55193.0::720.0,55913.0::59453.0::708.0,60173.0::63053.0::720.0,63773.0::66653.0::720.0
22,4310,24420.0::27960.0::708.0,31020.0::34740.0::720.0,52380.0::55260.0::720.0,55980.0::59520.0::708.0,60240.0::63120.0::720.0,63840.0::66720.0::720.0
22,4311,24539.0::28079.0::708.0,31139.0::34859.0::720.0,52499.0::55379.0::720.0,56099.0::59639.0::708.0,60359.0::63239.0::720.0,63959.0::66839.0::720.0
22,1453,24617.0::28157.0::708.0,31217.0::34937.0::720.0,52577.0::55457.0::720.0,56177.0::59717.0::708.0,60437.0::63317.0::720.0,64037.0::66917.0::720.0
22,4313,24660.0::28200.0::708.0,31260.0::34980.0::720.0,52620.0::55500.0::720.0,56220.0::59760.0::708.0,60480.0::63360.0::720.0,64080.0::66960.0::720.0
22,4347,24716.0::28256.0::708.0,31316.0::35036.0::720.0,52676.0::55556.0::720.0,56276.0::59816.0::708.0,60536.0::63416.0::720.0,64136.0::67016.0::720.0
22,4349,24780.0::28320.0::708.0,31380.0::35100.0::720.0,52740.0::55620.0::720.0,56340.0::59880.0::708.0,60600.0::63480.0::720.0,64200.0::67080.0::720.0
22,4342,25556.0::35156.0::712.5,52796.0::56396.0::720.0,57056.0::59929.0::718.25,60649.0::62089.0::720.0,62809.0::64249.0::720.0,64976.0::67136.0::720.0
22,4289,25608.0::35208.0::712.5,52848.0::55728.0::720.0,56448.0::59255.0::701.75,59975.0::62135.0::720.0,62855.0::64295.0::720.0,65028.0::67188.0::720.0
22,4288,25658.0::35258.0::712.5,52898.0::56498.0::720.0,57158.0::60018.0::715.0,60738.0::62178.0::720.0,62898.0::64338.0::720.0,65078.0::67238.0::720.0
22,4290,25697.0::35297.0::712.5,52937.0::56537.0::720.0,57197.0::60052.0::713.75,60772.0::62212.0::720.0,62932.0::64372.0::720.0,65117.0::67277.0::720.0
22,1472,25877.0::35477.0::712.5,53117.0::56717.0::720.0,57377.0::60210.0::708.25,60930.0::62370.0::720.0,63090.0::64530.0::720.0,65297.0::67457.0::720.0
22,4319,25920.0::35520.0::712.5,53160.0::56760.0::720.0,57420.0::60248.0::707.0,60968.0::62408.0::720.0,63128.0::64568.0::720.0,65340.0::67500.0::720.0
22,9059,19140.0::31440.0::455.55555555555554,31860.0::42360.0::403.84615384615387,42720.0::53220.0::456.5217391304348,53580.0::63660.0::360.0,63900.0::74820.0::455.0,75720.0::88920.0::573.9130434782609
22,4287,24958.0::29261.0::717.1666666666666,34618.0::36718.0::700.0,54372.0::57972.0::720.0,58692.0::62306.0::722.8,63026.0::67392.0::727.6666666666666,80923.0::81523.0::600.0
22,4292,25002.0::29339.0::722.8333333333334,34662.0::36762.0::700.0,54428.0::57308.0::720.0,58028.0::61653.0::725.0,62373.0::67448.0::725.0,80957.0::81557.0::600.0
22,4341,25079.0::29473.0::732.3333333333334,34739.0::36839.0::700.0,54524.0::57404.0::720.0,58124.0::61768.0::728.8,62488.0::67544.0::722.2857142857143,81014.0::81614.0::600.0
22,4351,25140.0::36900.0::724.6153846153846,54600.0::56040.0::720.0,56760.0::59640.0::720.0,60360.0::63300.0::735.0,64020.0::68340.0::720.0,81060.0::81660.0::600.0
22,4348,25235.0::36995.0::724.6153846153846,54695.0::56135.0::720.0,56855.0::59735.0::720.0,60455.0::63395.0::735.0,64115.0::68435.0::720.0,81155.0::81755.0::600.0
22,4355,25320.0::37080.0::724.6153846153846,54780.0::56220.0::720.0,56940.0::59820.0::720.0,60540.0::63480.0::735.0,64200.0::68520.0::720.0,81240.0::81840.0::600.0
22,1455,25377.0::37137.0::724.6153846153846,54837.0::56277.0::720.0,56997.0::59877.0::720.0,60597.0::63537.0::735.0,64257.0::68562.0::717.5,81282.0::81882.0::600.0
22,4357,25443.0::37203.0::724.6153846153846,54903.0::56343.0::720.0,57063.0::59943.0::720.0,60663.0::63603.0::735.0,64323.0::68612.0::714.8333333333334,81332.0::81932.0::600.0
22,4358,25560.0::37320.0::724.6153846153846,55020.0::56460.0::720.0,57180.0::60060.0::720.0,60780.0::63720.0::735.0,64440.0::68700.0::710.0,81420.0::82020.0::600.0
22,4293,25619.0::30068.0::720.0,33119.0::37379.0::710.0,55079.0::58679.0::720.0,59399.0::63049.0::730.0,63769.0::68759.0::712.8571428571429,81469.0::82069.0::600.0
22,4294,25661.0::30118.0::720.0,33161.0::37421.0::710.0,55121.0::58721.0::720.0,59441.0::63084.0::728.6,63804.0::68801.0::713.8571428571429,81504.0::82104.0::600.0
22,4295,25741.0::30211.0::720.0,33241.0::37501.0::710.0,55201.0::58801.0::720.0,59521.0::63151.0::726.0,63871.0::68881.0::715.7142857142857,81571.0::82171.0::600.0
22,4296,25815.0::30297.0::720.0,33315.0::37575.0::710.0,55275.0::58875.0::720.0,59595.0::63212.0::723.4,63932.0::68955.0::717.5714285714286,81632.0::82232.0::600.0
13,5103,22320.0::31620.0::273.52941176470586,31860.0::41160.0::344.44444444444446,41640.0::52200.0::391.1111111111111,52680.0::61680.0::257.14285714285717,61920.0::70920.0::257.14285714285717,71520.0::88560.0::540.0
13,5102F,22402.0::31723.0::274.1470588235294,31963.0::41242.0::343.6666666666667,41722.0::52282.0::391.1111111111111,52762.0::61783.0::257.74285714285713,62023.0::71002.0::256.54285714285714,71602.0::88642.0::540.0
13,5105F,22487.0::31829.0::274.7647058823529,32069.0::41327.0::342.8888888888889,41807.0::52367.0::391.1111111111111,52847.0::61889.0::258.34285714285716,62129.0::71087.0::255.94285714285715,71687.0::88727.0::540.0
13,1306F,22560.0::31680.0::276.3636363636364,31920.0::41400.0::338.57142857142856,41880.0::52440.0::391.1111111111111,52920.0::61980.0::258.85714285714283,62220.0::71160.0::255.42857142857142,71760.0::88800.0::540.0
13,1094F,22648.0::32030.0::275.94117647058823,32270.0::41030.0::398.1818181818182,41510.0::50270.0::380.8695652173913,50630.0::57530.0::328.57142857142856,57770.0::63530.0::240.0,63770.0::71270.0::357.14285714285717
13,1064,22734.0::32137.0::276.55882352941177,32377.0::41137.0::398.1818181818182,41617.0::50377.0::380.8695652173913,50737.0::57637.0::328.57142857142856,57877.0::63637.0::240.0,63877.0::71377.0::357.14285714285717
13,1111,22800.0::32220.0::277.05882352941177,32460.0::41220.0::398.1818181818182,41700.0::50820.0::380.0,51300.0::57960.0::317.14285714285717,58200.0::64200.0::240.0,64440.0::72060.0::381.0
13,5108,22867.0::32063.0::278.6666666666667,32303.0::41287.0::390.60869565217394,41767.0::50887.0::380.0,51367.0::58043.0::317.9047619047619,58283.0::64283.0::240.0,64523.0::72127.0::380.2
13,5109,22972.0::31955.0::280.71875,32195.0::40912.0::379.0,41392.0::50272.0::386.0869565217391,50632.0::57935.0::331.95454545454544,58175.0::64175.0::240.0,64415.0::72232.0::372.23809523809524
13,0471,23040.0::32040.0::281.25,32280.0::40980.0::378.2608695652174,41460.0::50700.0::385.0,51060.0::58020.0::331.42857142857144,58260.0::64260.0::240.0,64500.0::72300.0::371.42857142857144
13,1307F,19980.0::30240.0::301.7647058823529,30480.0::40080.0::331.0344827586207,40560.0::51360.0::385.7142857142857,51780.0::60540.0::265.45454545454544,60780.0::68820.0::243.63636363636363,69180.0::80760.0::456.0
13,5168F,20042.0::30317.0::302.20588235294116,30557.0::40142.0::330.51724137931035,40622.0::51422.0::385.7142857142857,51842.0::60617.0::265.90909090909093,60857.0::68882.0::243.1818181818182,69242.0::80822.0::456.0
13,5174F,20138.0::30438.0::302.94117647058823,30678.0::40238.0::329.6551724137931,40718.0::51518.0::385.7142857142857,51938.0::60738.0::266.6666666666667,60978.0::68978.0::242.42424242424244,69338.0::80918.0::456.0
13,5170,20220.0::30300.0::305.45454545454544,30540.0::40320.0::326.0,40800.0::51600.0::385.7142857142857,52020.0::60840.0::267.27272727272725,61080.0::69060.0::241.8181818181818,69420.0::81000.0::456.0
13,1014F,19020.0::29040.0::286.2857142857143,29280.0::39360.0::325.16129032258067,39840.0::50580.0::397.77777777777777,51000.0::59700.0::271.875,59940.0::67740.0::243.75,68100.0::80100.0::447.27272727272725
13,6805F,19090.0::29113.0::286.37142857142857,29353.0::39433.0::325.16129032258067,39913.0::50653.0::397.77777777777777,51073.0::59773.0::271.875,60013.0::67813.0::243.75,68173.0::80173.0::447.27272727272725
13,0472,19500.0::30180.0::323.6363636363636,30420.0::40500.0::347.58620689655174,40980.0::51600.0::393.3333333333333,52020.0::60600.0::286.0,60840.0::68640.0::251.61290322580646,69000.0::80280.0::466.6666666666667
13,5165,19588.0::30268.0::323.6363636363636,30508.0::40588.0::347.58620689655174,41068.0::51688.0::393.3333333333333,52108.0::60688.0::286.0,60928.0::68728.0::251.61290322580646,69088.0::80368.0::466.6666666666667
13,5166,19698.0::30378.0::323.6363636363636,30618.0::40698.0::347.58620689655174,41178.0::51798.0::393.3333333333333,52218.0::60798.0::286.0,61038.0::68838.0::251.61290322580646,69198.0::80478.0::466.6666666666667
13,5172F,19800.0::30480.0::323.6363636363636,30720.0::40800.0::347.58620689655174,41280.0::51900.0::393.3333333333333,52320.0::60900.0::286.0,61140.0::68940.0::251.61290322580646,69300.0::80580.0::466.6666666666667
13,1199F,19853.0::30551.0::324.1818181818182,30791.0::40871.0::347.58620689655174,41351.0::51988.0::393.962962962963,52408.0::61006.0::286.6,61246.0::69011.0::250.48387096774192,69371.0::80633.0::466.6666666666667
13,1236F,19908.0::30624.0::324.72727272727275,30864.0::40944.0::347.58620689655174,41424.0::52080.0::394.6666666666667,52500.0::61115.0::287.1666666666667,61355.0::69084.0::249.32258064516128,69444.0::80688.0::466.6666666666667
13,6864F,23150.0::31910.0::282.5806451612903,32150.0::40610.0::325.38461538461536,41090.0::49730.0::392.72727272727275,50090.0::56930.0::360.0,57170.0::63890.0::240.0,64130.0::72410.0::331.2
13,6865F,23220.0::31980.0::282.5806451612903,32220.0::40680.0::325.38461538461536,41160.0::49800.0::392.72727272727275,50160.0::57000.0::360.0,57240.0::63960.0::240.0,64200.0::72480.0::331.2
13,6866F,23340.0::32100.0::282.5806451612903,32340.0::40800.0::325.38461538461536,41280.0::49920.0::392.72727272727275,50280.0::57120.0::360.0,57360.0::64080.0::240.0,64320.0::72600.0::331.2
13,6867F,23420.0::32201.0::283.258064516129,32441.0::40901.0::325.38461538461536,41381.0::50021.0::392.72727272727275,50381.0::57200.0::358.89473684210526,57440.0::64160.0::240.0,64400.0::72680.0::331.2
13,6869G,23524.0::32330.0::284.06451612903226,32570.0::41030.0::325.38461538461536,41510.0::50150.0::392.72727272727275,50510.0::57304.0::357.57894736842104,57544.0::64264.0::240.0,64504.0::72784.0::331.2
13,2805F,23580.0::32400.0::284.51612903225805,32640.0::41100.0::325.38461538461536,41580.0::50220.0::392.72727272727275,50580.0::57360.0::356.8421052631579,57600.0::64320.0::240.0,64560.0::72840.0::331.2
13,5081F,19860.0::29820.0::269.18918918918916,30060.0::39720.0::284.11764705882354,40200.0::49920.0::388.8,50280.0::58140.0::280.7142857142857,58380.0::65100.0::240.0,65340.0::72900.0::343.6363636363636
13,5082,19955.0::29466.0::271.74285714285713,29706.0::39335.0::300.90625,39815.0::49655.0::393.6,50015.0::57755.0::286.6666666666667,57995.0::64715.0::240.0,64955.0::72995.0::365.45454545454544
13,4958F,20040.0::29580.0::272.57142857142856,29820.0::39420.0::300.0,39900.0::49740.0::393.6,50100.0::57840.0::286.6666666666667,58080.0::64800.0::240.0,65040.0::73080.0::365.45454545454544
13,2636F,20160.0::29700.0::272.57142857142856,29940.0::39540.0::300.0,40020.0::49860.0::393.6,50220.0::57960.0::286.6666666666667,58200.0::64920.0::240.0,65160.0::73200.0::365.45454545454544
13,5086F,20280.0::29820.0::272.57142857142856,30060.0::39660.0::300.0,40140.0::49980.0::393.6,50340.0::58080.0::286.6666666666667,58320.0::65040.0::240.0,65280.0::73320.0::365.45454545454544
13,5001F,21000.0::30480.0::270.85714285714283,30720.0::40380.0::311.61290322580646,40860.0::51420.0::377.14285714285717,51900.0::60660.0::265.45454545454544,60900.0::68820.0::240.0,69120.0::79260.0::470.0
13,2637F,18720.0::29400.0::314.11764705882354,29640.0::39540.0::291.1764705882353,40020.0::50640.0::379.2857142857143,51060.0::59160.0::289.2857142857143,59400.0::66120.0::240.0,66360.0::79380.0::316.6666666666667
13,4955F,18780.0::29520.0::315.88235294117646,29760.0::39600.0::289.4117647058824,40080.0::50700.0::379.2857142857143,51120.0::59220.0::289.2857142857143,59460.0::66180.0::240.0,66420.0::79440.0::316.6666666666667
13,5003,18848.0::29622.0::316.88235294117646,29862.0::39702.0::289.4117647058824,40182.0::50802.0::379.2857142857143,51222.0::59322.0::289.2857142857143,59562.0::66282.0::240.0,66522.0::79542.0::316.6666666666667
13,5010,18600.0::29460.0::278.46153846153845,29700.0::40260.0::293.3333333333333,40740.0::51780.0::368.0,52260.0::61560.0::251.35135135135135,61860.0::71280.0::261.6666666666667,79200.0::79620.0::420.0
13,2869,18660.0::28560.0::282.85714285714283,28800.0::38400.0::320.0,38880.0::48840.0::398.4,49260.0::56820.0::302.4,57060.0::63540.0::240.0,63780.0::71340.0::343.6363636363636
13,6800F,18731.0::28649.0::283.37142857142857,28889.0::38489.0::320.0,38969.0::48929.0::398.4,49349.0::56909.0::302.4,57149.0::63629.0::240.0,63869.0::71429.0::343.6363636363636
13,6803F,18817.0::28756.0::283.9714285714286,28996.0::38596.0::320.0,39076.0::49036.0::398.4,49456.0::57016.0::302.4,57256.0::63736.0::240.0,63976.0::71536.0::343.6363636363636
13,6804F,18900.0::28860.0::284.57142857142856,29100.0::38700.0::320.0,39180.0::49140.0::398.4,49560.0::57120.0::302.4,57360.0::63840.0::240.0,64080.0::71640.0::343.6363636363636
23,1142,22980.0::33660.0::593.3333333333334,34260.0::44400.0::633.75,45120.0::54240.0::651.4285714285714,54840.0::62700.0::604.6153846153846,63360.0::71880.0::560.0,80820.0::85980.0::240.0
23,1102,23045.0::33752.0::594.8333333333334,34352.0::44492.0::633.75,45212.0::54345.0::652.3571428571429,54945.0::62805.0::604.6153846153846,63465.0::71972.0::558.9166666666666,80898.0::86045.0::240.0
23,4598,23085.0::33807.0::595.6666666666666,34407.0::44547.0::633.75,45267.0::54408.0::652.9285714285714,55008.0::62868.0::604.6153846153846,63528.0::72027.0::558.25,80946.0::86085.0::240.0
23,1095,23150.0::33898.0::597.1111111111111,34498.0::44638.0::633.75,45358.0::54512.0::653.8571428571429,55112.0::62972.0::604.6153846153846,63632.0::72118.0::557.1666666666666,81024.0::86150.0::240.0
23,1105,23194.0::33960.0::598.1111111111111,34560.0::44700.0::633.75,45420.0::54583.0::654.5,55183.0::63043.0::604.6153846153846,63703.0::72180.0::556.4166666666666,81077.0::86194.0::240.0
23,1306,23280.0::34080.0::600.0,34680.0::44820.0::633.75,45540.0::54720.0::655.7142857142857,55320.0::63180.0::604.6153846153846,63840.0::72300.0::555.0,81180.0::86280.0::240.0
23,1118B,23368.0::34168.0::600.0,34768.0::44908.0::633.75,45628.0::54822.0::656.7142857142857,55422.0::63282.0::604.6153846153846,63942.0::72388.0::555.0,81253.0::86338.0::240.0
23,1119,23458.0::34258.0::600.0,34858.0::44998.0::633.75,45718.0::54927.0::657.7857142857143,55527.0::63387.0::604.6153846153846,64047.0::72478.0::555.0,81328.0::86398.0::240.0
23,1096,23557.0::34357.0::600.0,34957.0::45097.0::633.75,45817.0::55044.0::659.0714285714286,55644.0::63504.0::604.6153846153846,64164.0::72577.0::555.0,81411.0::86465.0::240.0
23,1097,23640.0::34440.0::600.0,35040.0::45180.0::633.75,45900.0::55140.0::660.0,55740.0::63600.0::604.6153846153846,64260.0::72660.0::555.0,81480.0::86520.0::240.0
23,2073,23776.0::34611.0::601.9444444444445,35211.0::45351.0::633.75,46071.0::55311.0::660.0,55945.0::63805.0::604.6153846153846,64465.0::72796.0::549.25,81582.0::86622.0::240.0
23,2081,23880.0::34200.0::607.0588235294117,34740.0::44760.0::626.25,45480.0::54780.0::664.2857142857143,55440.0::63360.0::609.2307692307693,63960.0::72900.0::553.8461538461538,81660.0::86700.0::240.0
23,4111,24000.0::32220.0::632.3076923076923,32760.0::40620.0::604.6153846153846,41280.0::48480.0::720.0,49200.0::55560.0::636.0,56220.0::62220.0::600.0,62880.0::68400.0::613.3333333333334
23,1792,24107.0::32354.0::634.3846153846154,32894.0::40754.0::604.6153846153846,41414.0::48614.0::720.0,49334.0::55694.0::636.0,56354.0::62354.0::600.0,63014.0::68507.0::610.3333333333334
23,5013B,24240.0::32520.0::636.9230769230769,33060.0::40920.0::604.6153846153846,41580.0::48780.0::720.0,49500.0::55860.0::636.0,56520.0::62520.0::600.0,63180.0::68640.0::606.6666666666666
23,1351,24469.0::32795.0::640.4615384615385,33335.0::41149.0::601.0769230769231,41809.0::49055.0::724.6,49775.0::56135.0::636.0,56795.0::62795.0::600.0,63455.0::68915.0::606.6666666666666
23,1349,24540.0::32880.0::641.5384615384615,33420.0::41220.0::600.0,41880.0::49140.0::726.0,49860.0::56220.0::636.0,56880.0::62880.0::600.0,63540.0::69000.0::606.6666666666666
23,1016,24650.0::33012.0::643.2307692307693,33552.0::41330.0::598.3076923076923,41990.0::49250.0::726.0,49970.0::56330.0::636.0,56990.0::62990.0::600.0,63650.0::69088.0::604.2222222222222
23,1024,24758.0::33142.0::644.9230769230769,33682.0::41438.0::596.6153846153846,42098.0::49358.0::726.0,50078.0::56438.0::636.0,57098.0::63098.0::600.0,63758.0::69174.0::601.7777777777778
23,1083,24840.0::33240.0::646.1538461538462,33780.0::41520.0::595.3846153846154,42180.0::49440.0::726.0,50160.0::56520.0::636.0,57180.0::63180.0::600.0,63840.0::69240.0::600.0
23,1900,20040.0::32460.0::354.85714285714283,32880.0::44520.0::314.5945945945946,45240.0::55620.0::324.375,55980.0::65220.0::298.06451612903226,65820.0::75600.0::407.5,76200.0::86940.0::596.6666666666666
23,1030,23820.0::31860.0::618.4615384615385,32580.0::40440.0::655.0,41100.0::48300.0::720.0,49020.0::55740.0::610.9090909090909,56340.0::61680.0::593.3333333333334,62280.0::66600.0::617.1428571428571
23,1052,23876.0::31944.0::620.6153846153846,32664.0::40510.0::653.8333333333334,41170.0::48370.0::720.0,49090.0::55838.0::613.4545454545455,56438.0::61778.0::593.3333333333334,62378.0::66684.0::615.1428571428571
23,1051,23955.0::32062.0::623.6153846153846,32782.0::40609.0::652.25,41269.0::48469.0::720.0,49189.0::55976.0::617.0,56576.0::61916.0::593.3333333333334,62516.0::66802.0::612.2857142857143
23,1348,24060.0::32220.0::627.6923076923077,32940.0::40740.0::650.0,41400.0::48600.0::720.0,49320.0::56160.0::621.8181818181819,56760.0::62700.0::594.0,63300.0::68520.0::652.5
23,1350,24114.0::32287.0::628.6923076923077,33007.0::41467.0::650.7692307692307,42187.0::50107.0::720.0,50827.0::57441.0::601.2727272727273,58041.0::63408.0::596.3333333333334,64008.0::68587.0::654.1428571428571
23,4213,24300.0::32520.0::632.3076923076923,33240.0::41700.0::650.7692307692307,42420.0::50340.0::720.0,51060.0::57720.0::605.4545454545455,58320.0::63780.0::606.6666666666666,64380.0::68820.0::634.2857142857143
23,4214,24413.0::32633.0::632.3076923076923,33353.0::41813.0::650.7692307692307,42533.0::50453.0::720.0,51173.0::57833.0::605.4545454545455,58433.0::63893.0::606.6666666666666,64493.0::68933.0::634.2857142857143
23,1793,24540.0::32760.0::632.3076923076923,33480.0::41940.0::650.7692307692307,42660.0::50580.0::720.0,51300.0::57960.0::605.4545454545455,58560.0::64020.0::606.6666666666666,64620.0::69060.0::634.2857142857143
23,2082,23520.0::31020.0::535.7142857142857,31620.0::39300.0::640.0,40020.0::47100.0::708.0,47880.0::54480.0::550.0,55080.0::61800.0::610.9090909090909,62400.0::69240.0::621.8181818181819
23,2072,23614.0::31173.0::539.9285714285714,31773.0::39418.0::637.0833333333334,40138.0::47230.0::709.2,48010.0::54633.0::551.9166666666666,55233.0::61953.0::610.9090909090909,62553.0::69370.0::619.7272727272727
23,1197,23687.0::31291.0::543.1428571428571,31891.0::39509.0::634.8333333333334,40229.0::47330.0::710.1,48110.0::54751.0::553.4166666666666,55351.0::62071.0::610.9090909090909,62671.0::69470.0::618.0909090909091
23,1198,23762.0::31414.0::546.5714285714286,32014.0::39603.0::632.4166666666666,40323.0::47433.0::711.0,48213.0::54874.0::555.0833333333334,55474.0::62194.0::610.9090909090909,62794.0::69573.0::616.2727272727273
23,1120,23852.0::31559.0::550.5,32159.0::39715.0::629.6666666666666,40435.0::47556.0::712.1,48336.0::55019.0::556.9166666666666,55619.0::62339.0::610.9090909090909,62939.0::69696.0::614.2727272727273
23,4066,23949.0::31717.0::554.8571428571429,32317.0::39836.0::626.5833333333334,40556.0::47689.0::713.3,48469.0::55177.0::559.0,55777.0::62497.0::610.9090909090909,63097.0::69829.0::612.0
23,1307,24000.0::31140.0::549.2307692307693,31800.0::39900.0::623.0769230769231,40620.0::47760.0::714.0,48540.0::55260.0::560.0,55860.0::62580.0::610.9090909090909,63180.0::69900.0::610.9090909090909
23,1190,24082.0::31236.0::550.3076923076923,31896.0::39982.0::622.0,40702.0::47842.0::714.0,48622.0::55356.0::561.1666666666666,55956.0::62676.0::610.9090909090909,63276.0::69982.0::609.6363636363636
23,1209,24160.0::31327.0::551.3076923076923,31987.0::40060.0::621.0,40780.0::47920.0::714.0,48700.0::55447.0::562.25,56047.0::62767.0::610.9090909090909,63367.0::70060.0::608.4545454545455
23,4661B,24240.0::31419.0::552.2307692307693,32079.0::40140.0::620.0769230769231,40860.0::48000.0::714.0,48780.0::55539.0::563.25,56139.0::62859.0::610.9090909090909,63459.0::70140.0::607.3636363636364
23,1193,24294.0::31483.0::553.0,32143.0::40194.0::619.3076923076923,40914.0::48054.0::714.0,48834.0::55603.0::564.0833333333334,56203.0::62923.0::610.9090909090909,63523.0::70194.0::606.4545454545455
23,1194,24360.0::31560.0::553.8461538461538,32220.0::40260.0::618.4615384615385,40980.0::48120.0::714.0,48900.0::55680.0::565.0,56280.0::63000.0::610.9090909090909,63600.0::70260.0::605.4545454545455
19,1262B,24480.0::30660.0::686.6666666666666,33120.0::36900.0::360.0,46620.0::51360.0::600.0,58020.0::62340.0::720.0,63060.0::67440.0::730.0,87120.0::88080.0::480.0
19,1132,24540.0::30720.0::686.6666666666666,33180.0::36960.0::360.0,46680.0::51420.0::600.0,58080.0::62400.0::720.0,63120.0::67500.0::730.0,87180.0::88140.0::480.0
19,1133,25350.0::37032.0::606.4166666666666,46752.0::48732.0::660.0,51210.0::51510.0::300.0,58170.0::62490.0::720.0,63210.0::67590.0::730.0,87234.0::88194.0::480.0
19,1416,25432.0::37098.0::607.9166666666666,46818.0::48798.0::660.0,51292.0::51592.0::300.0,58252.0::62572.0::720.0,63292.0::67672.0::730.0,87283.0::88243.0::480.0
19,2083,25560.0::37200.0::610.0,46920.0::48900.0::660.0,51420.0::51720.0::300.0,58380.0::62700.0::720.0,63420.0::67800.0::730.0,87360.0::88320.0::480.0
19,1402B,25619.0::37279.0::611.6666666666666,46999.0::48979.0::660.0,51499.0::51799.0::300.0,58479.0::62799.0::720.0,63519.0::67899.0::730.0,87419.0::88379.0::480.0
19,1419,25704.0::37392.0::614.0,47112.0::49092.0::660.0,51612.0::51912.0::300.0,58620.0::62940.0::720.0,63660.0::68040.0::730.0,87504.0::88464.0::480.0
19,1403,25740.0::37440.0::615.0,47160.0::49140.0::660.0,51660.0::51960.0::300.0,58680.0::63000.0::720.0,63720.0::68100.0::730.0,87540.0::88500.0::480.0
19,3251,25817.0::37517.0::615.0,47237.0::49217.0::660.0,51737.0::52037.0::300.0,58757.0::63103.0::724.3333333333334,63823.0::68177.0::725.6666666666666,87617.0::88577.0::480.0
19,1516,25871.0::37571.0::615.0,47291.0::49271.0::660.0,51791.0::52091.0::300.0,58811.0::63175.0::727.3333333333334,63895.0::68231.0::722.6666666666666,87671.0::88631.0::480.0
19,6451,25920.0::37620.0::615.0,47340.0::49320.0::660.0,51840.0::52140.0::300.0,58860.0::63240.0::730.0,63960.0::68280.0::720.0,87720.0::88680.0::480.0
19,6448,26760.0::37740.0::605.4545454545455,47460.0::49440.0::660.0,51960.0::52260.0::300.0,58980.0::63360.0::730.0,64080.0::68400.0::720.0,87780.0::88740.0::480.0
19,3956,26903.0::37883.0::605.4545454545455,47603.0::49583.0::660.0,52103.0::52403.0::300.0,59087.0::63467.0::730.0,64187.0::68507.0::720.0,87887.0::88847.0::480.0
19,3957,27000.0::37980.0::605.4545454545455,47700.0::49680.0::660.0,52200.0::52500.0::300.0,59160.0::63540.0::730.0,64260.0::68580.0::720.0,87960.0::88920.0::480.0
19,3961,27078.0::38041.0::604.7272727272727,47770.0::49750.0::660.0,52270.0::52570.0::300.0,59238.0::63618.0::730.0,64338.0::68641.0::717.1666666666666,88021.0::88981.0::480.0
19,4558,27169.0::38112.0::603.7272727272727,47850.0::49830.0::660.0,52350.0::52650.0::300.0,59329.0::63709.0::730.0,64429.0::68712.0::713.8333333333334,88092.0::89052.0::480.0
