route_id,stop_id,ArrivalTime
2,8282,84869.0
2,8282,86069.0
2,8272,20544.0
2,8272,73555.0
2,8272,83155.0
2,8272,83935.0
2,8272,84955.0
2,8272,86155.0
2,8012,20610.0
2,8012,73621.0
2,8012,83221.0
2,8012,84001.0
2,8012,85021.0
2,8012,86221.0
2,8022,20691.0
2,8022,73702.0
2,8022,83302.0
2,8022,84082.0
2,8022,85102.0
2,8022,86302.0
2,8032,20748.0
2,8032,73759.0
2,8032,83359.0
2,8032,84139.0
2,8032,85159.0
2,8032,86359.0
2,8042,20814.0
2,8042,73825.0
2,8042,83425.0
2,8042,84205.0
2,8042,85225.0
2,8042,86425.0
2,8052,20889.0
2,8052,73900.0
2,8052,83500.0
2,8052,84280.0
2,8052,85300.0
2,8052,86500.0
2,8062,20949.0
2,8062,73960.0
2,8062,83560.0
2,8062,84340.0
2,8062,85360.0
2,8062,86560.0
2,8072,19100.0
2,8072,19992.0
2,8072,21056.0
2,8072,74067.0
2,8072,83667.0
2,8072,84447.0
2,8072,85467.0
2,8072,86667.0
2,8082,19193.0
2,8082,20072.0
2,8082,21136.0
2,8082,74147.0
2,8082,83747.0
2,8082,84527.0
2,8082,85547.0
2,8082,86747.0
2,8092,19272.0
2,8092,20147.0
2,8092,21211.0
2,8092,74222.0
2,8092,83822.0
2,8092,84602.0
2,8092,85622.0
2,8092,86822.0
2,8102,19344.0
2,8102,20208.0
2,8102,21272.0
2,8102,74283.0
2,8102,83883.0
2,8102,84663.0
2,8102,85683.0
2,8102,86883.0
2,8112,19432.0
2,8112,20281.0
2,8112,21345.0
2,8112,74356.0
2,8112,83956.0
2,8112,84736.0
2,8112,85756.0
2,8112,86956.0
2,8122,19542.0
2,8122,20367.0
2,8122,21431.0
2,8122,74442.0
2,8122,84042.0
2,8122,84822.0
2,8122,85842.0
2,8122,87042.0
2,8132,19649.0
2,8132,20450.0
2,8132,21514.0
2,8132,74525.0
2,8132,84125.0
2,8132,84905.0
2,8132,85925.0
2,8132,87125.0
2,8142,19730.0
2,8142,20516.0
2,8142,21580.0
2,8142,74591.0
2,8142,84191.0
2,8142,84971.0
2,8142,85991.0
2,8142,87191.0
2,8152,19805.0
2,8152,20586.0
2,8152,21650.0
2,8152,74661.0
2,8152,84261.0
2,8152,85041.0
2,8152,86061.0
2,8152,87261.0
2,8642,20830.0
4,8381,22132.0
4,8381,82984.0
4,8381,84184.0
4,8381,85384.0
4,8743,22199.0
4,8743,83051.0
4,8743,84251.0
4,8743,85451.0
4,8753,22270.0
4,8753,83122.0
4,8753,84322.0
4,8753,85522.0
4,8763,22355.0
4,8763,83207.0
4,8763,84407.0
4,8763,85607.0
4,8471,21058.0
4,8471,21818.0
4,8471,81910.0
4,8471,83110.0
4,8471,84310.0
4,8461,21120.0
4,8461,21880.0
4,8461,81972.0
4,8461,83172.0
4,8461,84372.0
4,8441,21205.0
4,8441,21965.0
4,8441,82057.0
4,8441,83257.0
4,8441,84457.0
4,8431,21272.0
4,8431,22032.0
4,8431,82124.0
4,8431,83324.0
4,8431,84524.0
4,8421,21347.0
4,8421,22107.0
4,8421,82199.0
4,8421,83399.0
4,8421,84599.0
4,8411,21417.0
4,8411,22177.0
4,8411,82269.0
4,8411,83469.0
4,8411,84669.0
4,8401,21480.0
4,8401,22240.0
4,8401,82332.0
4,8401,83532.0
4,8401,84732.0
4,8301,21555.0
4,8301,22315.0
4,8301,82407.0
4,8301,83607.0
4,8301,84807.0
4,8311,21626.0
4,8311,22386.0
4,8311,82478.0
4,8311,83678.0
4,8311,84878.0
4,8321,21698.0
4,8321,22458.0
4,8321,82550.0
4,8321,83750.0
4,8321,84950.0
4,8331,21761.0
4,8331,22521.0
4,8331,82613.0
4,8331,83813.0
4,8331,85013.0
4,8341,21824.0
4,8341,22584.0
4,8341,82676.0
4,8341,83876.0
4,8341,85076.0
4,8351,21891.0
4,8351,22651.0
4,8351,82743.0
4,8351,83943.0
4,8351,85143.0
4,8361,21984.0
