route_id,stop_id,EWT1,EWT2,EWT3,EWT4,EWT5,EWT6,EWT7,EWT8,EWT9,EWT10,EWT11,EWT12
2,8731,632.3806754079844,196.0943134013666,166.85658822171655,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8742,47.18007369935546,30.182768248749085,76.21253776590737,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8292,295.2215392064053,165.48338907960488,811.5712765026738,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8282,43.68127806819186,31.208916643534195,78.05172350264331,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8272,350.8910019653076,86.48158785663043,354.33195868882854,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8012,98.83819141435984,63.07860327280642,82.67595590578594,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8022,460.8879885914191,343.33239624824193,423.7714690302738,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8032,166.34194713393853,119.29050731433557,140.2965758682248,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8042,3489.2517313227363,4460.044421071762,1339.7305109049294,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8052,364.6843387465302,318.2375328731273,542.6715424258393,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8062,60.4076570633423,49.71515323619758,80.33601386791332,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8072,87.40256449933798,44.245616822836354,102.41012001630128,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8071,80.97970256424148,43.55515020885409,57.75043028704846,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8061,671.1297127171824,305.39704873412586,394.57336920398643,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8051,227.15657589626161,97.71893459992282,296.2471362199071,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8041,145.3729886510183,96.2944480261246,154.20227921295566,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8031,1040.5687056461743,326.57840229174315,873.5189324964549,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8021,3234.0153955582896,640.6721447720234,3003.3436099367473,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8011,201.86155688314886,114.30160627581819,187.70889802770023,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8271,100.70968098418518,51.55085852415215,62.041497782240924,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8281,3583.5854006967606,416.13820149756555,2915.0006240479224,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8291,97.18521208806939,53.357171271636616,19.086853497732818,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8741,196.39455105524007,189.9097209858595,93.27287775587018,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8161,219.48191314204203,170.43342247320487,290.5703466922636,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8151,121.98939866765153,84.84228692884636,209.64598618681714,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8141,1544.9301986205892,409.36121062264965,1817.0598929470202,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8131,44.00212164278469,35.6220982424359,24.21764393078365,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8121,547.3747052940435,1082.875261118595,1079.8047055017023,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8111,82.31999911978122,52.387412106694114,84.1877740712406,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8101,349.6471382744644,401.61343446803323,479.1871382001792,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8091,2101.263017412536,856.14299790673,1414.1266804373367,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8081,126.45508077205321,118.6189721303424,58.89506395923627,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8082,84.31058195030084,101.27796816147747,231.25036016191353,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8092,363.81551071482505,276.50141383436375,341.4511911762043,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8102,112.45570440600292,50.00043142519962,161.23644275034735,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8112,2348.5587566494123,724.5748375602136,3099.3629341478036,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8122,73.05554836611353,41.22602835019171,110.53367794966522,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8132,277.96889780638986,370.6783886652556,336.02064635634747,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8142,141.13113967811177,136.8345087173115,318.53393367116,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
2,8152,43.56066578911759,52.465258433151575,101.05252677456309,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
4,8743,156.39301329571697,360.4309158732435,221.19899909848414,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
4,8471,49.42777428222507,65.78611228000256,111.79157442175779,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
4,8461,40.059940443460675,57.22217850864803,60.832553115543305,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
4,8441,135.2453574854665,179.60269827897864,106.30472921971199,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
4,8431,110.84132762695782,84.73866762913411,62.33999062990324,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
4,8421,179.38686068355986,62.00061893936527,96.62885389151825,Problem with SWT = 0,Problem with SWT = 0,Problem with SWT = 0
