1,8731,"21327.301000118256,22601.68899989128,23815.40499997139,24726.112999916077,25717.46600008011,26498.6930000782,28249.47099995613,37374.02300000191,37782.296999931335,38219.65799999237,38785.638000011444,39925.27300000191,40619.046000003815,41472.15899991989,41856.885999917984,42425.424000024796,42736.93000006676,43616.74900007248,44058.13000011444,44472.141999959946,44981.543999910355,45363.757999897,46028.25500011444,46346.00300002098,46918.920000076294,47235.0569999218,47744.81900000572,48281.40100002289,48534.74399995804,49067.640000104904,49574.3220000267,49992.22300004959,50436.44000005722,50875.53699994087,51380.888000011444,51975.9430000782,54426.72000002861,54934.1210000515,55282.28800010681,55785.28800010681,56201.861000061035,56801.94199991226,57384.41000008583,57670.31900000572,58117.203999996185,58718.00099992752,59099.75600004196,59477.72199988365,60273.28099989891,60848.265000104904,61232.77200007439,61609.828000068665,62016.98000001907,62486.96499991417,63026.15700006485,63598.89599990845,63852.03500008583,64361.69600009918,64806.93899989128,65321.201999902725,65758.35500001907,66137.54800009727,66610.95199990273,66994.5450000763,67602.09100008011,67983.84299993515,68464.5150001049,69356.60299992561,71542.10899996758,72081.15100002289,73382.66799998283,73856.5799999237,74423.47199988365,75020.98300004005,76358.65499997139,76859.60500001907,78621.43300008774,79258.27200007439,79889.37599992752,80457.2990000248,81023.38000011444,81616.08200001717,82305.35199999809,82837.84400010109,83466.90300011635,84206.25200009346,84883.95399999619"
1,8742,"24440.209000110626,25321.0680000782,26215.75500011444,28028.792000055313,28822.30900001526,30365.41100001335,31108.43400001526,31833.99699997902,32402.414999961853,33098.71799993515,33602.233999967575,34194.93799996376,34795.326999902725,35421.71900010109,35989.94799995422,36590.53600001335,37248.167999982834,37593.93000006676,38033.388000011444,38630.29200005531,38976.92700004578,39421.046999931335,40211.99900007248,40717.14499998093,41125.93600010872,41699.90300011635,41794.52300000191,42457.68000006676,42927.295000076294,43427.83999991417,43872.16499996185,44377.9319999218,44759.790999889374,45234.21900010109,45680.28399991989,46091.9430000782,47013.15400004387,47459.62599992752,47965.391999959946,48344.37800002098,48816.34699988365,49259.53999996185,49702.83599996567,50184.125,50595.367000103,51065.59400010109,51538.176000118256,51942.66100001335,52420.77300000191,52866.63499999046,53346.141000032425,53921.56999993324,54270.55599999428,54934.1210000515,55219.8220000267,55754.87400007248,56233.5039999485,56581.77500009537,56834.40300011635,57351.230999946594,57829.75999999046,58244.798000097275,58718.00099992752,59161.71099996567,59602.959000110626,60110.87199997902,60526.108999967575,60977.394000053406,61418.540999889374,61954.30999994278,62456.492000103,62741.27300000191,63216.52399992943,63662.078000068665,64106.91499996185,64551.34200000763,65063.25200009346,65541.5720000267,65977.92300009727,66422.53099989891,66833.46700000763,67246.75900006294,67697.32399988174,68143.69099998474,68625.18300008774,69069.60899996758,69515.87700009346,69988.56699991226,70400.42899990082,70903.01699995995,71478.41700005531,72111.56399989128,72686.44400000572,73415.74399995804,74042.67300009727,74547.58200001717,75116.93300008774,75726.42700004578,76296.59999990463,76922.992000103,77522.14599990845,78086.68899989128,78748.20700001717,79322.37599992752,79921.4279999733,80579.46399998665,81115.74499988556,81740.29800009727,82305.35199999809,82900.00200009346,84700.65199995041,87108.56399989128"
1,8292,"23631.74499988556,24535.645999908447,25415.483000040054,26310.78500008583,28121.569000005722,28918.670000076294,30457.670000076294,32497.921999931335,33160.26200008392,34321.59400010109,36116.61999988556,36688.638000011444,38125.59400010109,39072.56999993324,40305.90100002289,40811.45799994469,41252.301000118256,41794.52300000191,42552.91300010681,43521.948999881744,43964.83899998665,44472.141999959946,44856.46000003815,45332.013000011444,46217.18099999428,47140.233000040054,47555.986000061035,48502.486000061035,48941.78900003433,49383.44600009918,49799.81100010872,50248.12400007248,51160.62199997902,51660.85299992561,52071.174999952316,52515.90400004387,52962.578999996185,53440.89599990845,54015.88199996948,54365.05999994278,55030.0720000267,55849.87199997902,56674.96199989319,56962.30500006676,57448.30900001526,57957.92700004578,58340.75099992752,58847.64299988747,59698.704999923706,60625.13199996948,61072.832000017166,61546.74900007248,62582.34500002861,62867.12599992752,63756.90400004387,64649.239000082016,65159.50999999046,66073.242000103,66517.04800009727,67345.882999897,68688.77500009537,69608.85800004005,70082.8789999485,70493.00099992752,71000.40300011635,71606.72399997711,72207.41199994087,72815.16199994087,73508.5190000534,74138.89899992943,74641.68799996376,75182.98200011253,76420.81399989128,77617.48300004005,78211.41499996185,78874.77600002289,79986.14599990845,81207.7049999237,81832.97000002861,82992.5759999752,83783.63499999046,84822.92300009727,86008.23900008202,87204.31100010872"
1,8282,"22601.68899989128,23693.391000032425,24630.265000104904,25476.194999933243,26406.838000059128,28185.05900001526,29919.242000102997,31268.69000005722,31989.392999887466,32560.898999929428,33222.31900000572,33788.299000024796,34352.638000011444,34983.33800005913,35580.24000000954,36181.33800005913,36752.02399992943,37405.45799994469,37782.296999931335,38187.40100002289,39103.700999975204,39550.38100004196,40399.4960000515,40874.12800002098,41314.507999897,41825.045000076294,41952.325000047684,42614.35500001907,43116.635999917984,43584.41499996185,44025.87199997902,44535.016999959946,44981.543999910355,45395.78699994087,45869.114000082016,46282.41199994087,46757.5569999218,47202.799999952316,47619.06599998474,48123.81500005722,48597.10700011253,49004.66400003433,49447.03800010681,49896.6819999218,50311.920000076294,50781.94199991226,51223.90599989891,51722.59999990463,52135.68899989128,52580.00900006294,53024.63400006294,53505.921000003815,54109.6819999218,54458.46300005913,55062.94199991226,55406.50300002098,55914.00900006294,56390.69199991226,56737.83800005913,57026.614000082016,57544.15799999237,58022.38000011444,58402.59999990463,58880.923000097275,59319.921000003815,59762.296999931335,60273.28099989891,60690.56699991226,61137.96000003815,61578.59599995613,62143.7539999485,62646.24499988556,62899.1779999733,63375.042999982834,63820.141999959946,64296.959000110626,64712.52600002289,65225.456000089645,65726.91799998283,66137.54800009727,66578.69400000572,67026.18700003624,67410.49799990654,67857.17199993134,68335.69400000572,68750.72799992561,69261.20199990273,69672.27399992943,70177.61800003052,70555.46600008011,71063.48399996758,71669.90599989891,72272.1289999485,72877.21700000763,73572.92899990082,74202.6970000267,74706.67300009727,75248.6210000515,75916.69000005722,76485.73600006104,77048.43499994278,77681.79099988937,78275.9279999733,78938.77900004387,79478.58299994469,80048.30599999428,80769.11299991608,81269.04099988937,81895.94799995422,82462.64199995995,83088.62800002098,83844.46199989319,84883.95399999619,86070.70700001717"
1,8272,"22663.1289999485,23783.81399989128,26498.6930000782,28281.316999912262,30639.742000102997,31396.1819999218,32083.1930000782,33317.55399990082,33879.84699988365,34449.203999996185,35673.6289999485,36304.83500003815,36875.62599992752,37529.671000003815,37877.63400006294,38881.58899998665,39231.8069999218,39643.56699991226,40494.72900009155,40967.72399997711,41407.03099989891,41952.325000047684,42046.84400010109,42736.93000006676,43210.950000047684,43681.391000032425,44121.00500011444,44629.12599992752,45076.20799994469,45490.01999998093,45965.579999923706,46346.00300002098,47299.36599993706,47714.40199995041,48690.28999996185,49100.40899991989,49638.52800011635,49992.22300004959,50436.44000005722,50875.53699994087,51319.4470000267,53121.40400004387,53604.84100008011,54206.24900007248,54552.36599993706,55158.073999881744,56485.61899995804,56834.40300011635,57670.31900000572,58117.203999996185,59415.25699996948,59889.582000017166,60367.69400000572,60784.36599993706,61232.77200007439,61704.44799995422,62241.65100002289,62741.27300000191,63026.15700006485,63469.2539999485,63916.138999938965,64393.74499988556,64840.52699995041,65321.201999902725,65819.85700011253,66706.18499994278,67122.34100008011,67507.47199988365,67953.12199997902,68433.6930000782,68877.60400009155,69356.60299992561,69769.83500003815,70304.58200001717,71162.1970000267,71764.54999995232,72970.40199995041,73636.96099996567,74300.07899999619,74801.23000001907,75346.21000003815,76011.51399993896,76581.3789999485,77143.97600007057,78370.65000009537,79034.42100000381,79573.6700000763,80176.92199993134,80865.16799998283,81395.09999990463,82555.8299999237,83185.09100008011,83935.19199991226,84975.09299993515,87365.28900003433"
1,8012,"21575.62299990654,22758.566999912262,23846.27699995041,24756.62800002098,25657.2539999485,26560.74900007248,28377.06299996376,29981.605000019073,30700.668999910355,31458.338000059128,32145.351000070572,32749.319999933243,33382.0680000782,33942.825000047684,34513.82100009918,35735.99099993706,36366.27699995041,36937.6819999218,37593.93000006676,37940.30599999428,38944.77099990845,39294.78500008583,40556.78399991989,41063.16400003433,41472.15899991989,42801.03399991989,43272.986000061035,43775.703000068665,44185.9279999733,44694.86800003052,45170.52600002289,45584.43499994278,46060.19799995422,46409.59500002861,46918.920000076294,47363.47000002861,47776.56100010872,48281.40100002289,48754.290999889374,49194.41300010681,49734.171000003815,50055.09699988365,50499.62400007248,50939.13000011444,51880.40300011635,52294.0,52740.98200011253,53186.83800005913,53668.734999895096,54270.55599999428,54616.674999952316,55219.8220000267,55597.209000110626,56105.09100008011,56581.77500009537,56897.9960000515,57188.206000089645,57735.4470000267,58179.97699999809,58560.50500011444,59037.700999975204,59477.72199988365,60431.798000097275,60848.265000104904,61294.83999991417,62302.171000003815,62803.635999917984,63121.16700005531,63566.84599995613,63979.424000024796,64457.13199996948,64905.03999996185,65541.5720000267,65882.05599999428,66296.98699998856,66769.01600003242,67184.60100007057,67570.20000004768,68047.53699994087,68496.77200007439,69420.84800004959,69832.09599995613,70336.3900001049,70714.29200005531,71224.20799994469,71796.57699990273,72462.90199995041,73034.71000003815,73732.16300010681,74393.05900001526,74896.15700006485,75408.88000011444,76107.0569999218,78433.93499994278,79129.55399990082,79637.87700009346,80240.30800008774,80929.78200006485,81427.25200009346,82085.3940000534,82617.72099995613,85067.86999988556,86228.2009999752,87430.007999897"
1,8022,"22571.354000091553,31522.236999988556,32242.22300004959,32812.91199994087,38440.13000011444,39008.77300000191,39357.86599993706,39800.44499993324,41536.05900001526,43365.37400007248,45234.21900010109,45647.71900010109,46121.9470000267,46504.111999988556,47428.18799996376,47869.132999897,48377.043999910355,48847.578999996185,50118.9960000515,52389.233000040054,52803.549000024796,54365.05999994278,54712.93300008774,55690.15799999237,56169.50200009346,56994.06900000572,59130.170000076294,59540.18700003624,60526.108999967575,60913.39299988747,62393.61599993706,63631.15300011635,65977.92300009727,67665.47699999809,69038.27300000191,69893.9470000267,70431.96900010109,73098.91599988937,75504.93300008774,76169.72600007057,76735.18899989128,77272.59299993515,77902.97900009155,78495.8900001049,80303.38800001144,81023.38000011444,81521.3599998951,82680.19199991226,83308.69099998474"
1,8032,"22945.24499988556,24001.825000047684,24912.384999990463,25777.986000061035,28505.78299999237,30077.555000066757,30858.8789999485,31616.75500011444,32304.894999980927,32875.27500009537,33507.513000011444,34070.93499994278,34640.59599995613,35296.68600010872,35894.200999975204,37059.950999975204,37719.421999931335,38533.828000068665,39103.700999975204,39830.96099996567,40684.58599996567,41189.12400007248,41600.983000040054,42361.013000011444,42959.03900003433,43427.83999991417,43902.47600007057,44314.03600001335,44856.46000003815,45332.013000011444,45710.80200004578,46185.125,47044.18300008774,47491.77999997139,47932.31299996376,48440.02099990845,48910.65799999237,49320.77600002289,49896.6819999218,50184.125,50625.97900009155,51065.59400010109,51538.176000118256,52452.31299996376,52866.63499999046,53314.43000006676,54426.72000002861,54744.37199997902,55375.882999897,55754.87400007248,56233.5039999485,56706.09200000763,57059.484999895096,57319.611000061035,58307.673000097275,59194.37599992752,59602.959000110626,60591.64700007439,60977.394000053406,61418.540999889374,61921.47799992561,62961.84899997711,63694.13000011444,64106.91499996185,64584.17700004578,65032.94099998474,65726.91799998283,66040.88100004196,66422.53099989891,66896.95600008965,67313.01399993896,67697.32399988174,68175.74300003052,69101.8789999485,69578.75200009346,69988.56699991226,70493.00099992752,70838.71099996567,71350.41300010681,71955.5039999485,72590.59699988365,73856.5799999237,74547.58200001717,75052.625,75569.24099993706,76264.24099993706,76828.16799998283,77365.06200003624,77963.80900001526,78559.06999993324,79258.27200007439,79795.78099989891,81115.74499988556,82213.39499998093,82773.63800001144,83370.95199990273,84146.14199995995,86382.21799993515,87559.24099993706"
1,8042,"33571.61500000954,37782.296999931335,39486.174999952316,39894.34699988365,41666.826999902725,42425.424000024796,43521.948999881744,44377.9319999218,44918.72000002861,45395.78699994087,45774.290999889374,46248.41400003433,47107.670000076294,48502.486000061035,52515.90400004387,52931.34599995613,57123.793999910355,59256.63700008392,59666.96099996567,60656.26200008392,61513.67899990082,61954.30999994278,63756.90400004387,69640.70600008965,70585.5720000267,70903.01699995995,71414.41400003433,72654.28999996185,73253.44000005722,75116.93300008774,76891.96399998665,79354.11999988556,81146.26099991798,82275.04099988937"
1,8052,"23069.355999946594,24127.575999975204,25037.00500011444,25899.640000104904,28599.68600010872,30206.990999937057,30984.013999938965,33003.073999881744,34194.93799996376,34764.91400003433,36624.22699999809,37248.167999982834,39231.8069999218,39550.38100004196,39956.91499996185,42265.47399997711,42457.68000006676,43085.22000002861,44058.13000011444,44441.52399992943,45837.26999998093,47172.28600001335,49036.40799999237,49447.03800010681,50749.47199988365,52167.12599992752,52580.00900006294,52994.52800011635,54997.50900006294,55882.56999993324,56834.40300011635,57448.30900001526,58433.89800000191,58911.233999967575,59319.921000003815,59731.269000053406,60273.28099989891,60690.56699991226,62016.98000001907,63089.74900007248,63820.141999959946,64712.52600002289,65819.85700011253,66170.62299990654,67443.06200003624,68304.7690000534,69229.45900011063,69705.117000103,70114.72699999809,70967.8220000267,71478.41700005531,73980.382999897,75151.14100003242,76420.81399989128,78086.68899989128,79889.37599992752,81740.29800009727,82867.95000004768,83499.36500000954,84266.97600007057,86506.51699995995,87684.48000001907"
