route_id,stop_id,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6
11,5456,41226.0::58686.0::315.0,59286.0::88223.0::296.72489082969435,0::0::0,0::0::0,0::0::0,0::0::0
11,5451F,41340.0::58800.0::315.0,59400.0::88320.0::296.72489082969435,0::0::0,0::0::0,0::0::0,0::0::0
11,5459F,41381.0::58241.0::315.56390977443607,58841.0::88361.0::296.8619246861925,0::0::0,0::0::0,0::0::0,0::0::0
11,5460F,41460.0::58920.0::315.0,59520.0::88440.0::296.72489082969435,0::0::0,0::0::0,0::0::0,0::0::0
11,5461F,41531.0::58991.0::315.0,59591.0::88511.0::296.72489082969435,0::0::0,0::0::0,0::0::0,0::0::0
11,5462F,41580.0::59040.0::315.0,59640.0::88560.0::296.72489082969435,0::0::0,0::0::0,0::0::0,0::0::0
11,5468,41650.0::58510.0::315.56390977443607,59110.0::88630.0::296.79930264993027,0::0::0,0::0::0,0::0::0,0::0::0
12,0470F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,6864F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,6865F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1675F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1677F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1679F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1681F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1683F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1685F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1687F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1686F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1684F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1682F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1680F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1678F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1676F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1674F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,1014F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,6805F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
12,0473F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
18,1780,24000.0::55560.0::241.6751269035533,56760.0::85200.0::244.7945205479452,0::0::0,0::0::0,0::0::0,0::0::0
18,9600B,19680.0::46980.0::287.2755417956656,48180.0::69780.0::186.1904761904762,70980.0::87000.0::286.4651162790698,0::0::0,0::0::0,0::0::0
20,4111,20760.0::47160.0::204.1304347826087,48060.0::68760.0::259.05405405405406,69660.0::87660.0::284.5762711864407,0::0::0,0::0::0,0::0::0
22,4297,20400.0::45000.0::295.9574468085106,45600.0::64920.0::251.1038961038961,66120.0::86520.0::182.67857142857142,0::0::0,0::0::0,0::0::0
22,9059,19140.0::42780.0::176.75675675675674,43980.0::65100.0::242.2622950819672,66300.0::87660.0::181.30434782608697,0::0::0,0::0::0,0::0::0
13,5103,36900.0::56340.0::337.77777777777777,56940.0::81540.0::293.56275303643724,0::0::0,0::0::0,0::0::0,0::0::0
13,5102F,36982.0::55822.0::338.9808917197452,56422.0::81622.0::293.81322957198444,0::0::0,0::0::0,0::0::0,0::0::0
13,5105F,37067.0::56507.0::337.77777777777777,57107.0::81707.0::293.56275303643724,0::0::0,0::0::0,0::0::0,0::0::0
13,1306F,37140.0::55980.0::338.9808917197452,56580.0::81780.0::293.81322957198444,0::0::0,0::0::0,0::0::0,0::0::0
13,1094F,37250.0::53090.0::346.3636363636364,53690.0::69508.0::304.7491465419143,0::0::0,0::0::0,0::0::0,0::0::0
13,1064,37357.0::53197.0::346.3636363636364,53797.0::69594.0::304.3200924226119,0::0::0,0::0::0,0::0::0,0::0::0
13,1111,37440.0::53880.0::344.6715328467153,54480.0::69660.0::304.1501976284585,0::0::0,0::0::0,0::0::0,0::0::0
13,5108,37507.0::53347.0::346.3636363636364,53947.0::69727.0::303.99239543726236,0::0::0,0::0::0,0::0::0,0::0::0
13,5109,37612.0::53452.0::346.3636363636364,54052.0::69832.0::303.99239543726236,0::0::0,0::0::0,0::0::0,0::0::0
13,0471,37680.0::54120.0::344.6715328467153,54720.0::69900.0::304.1501976284585,0::0::0,0::0::0,0::0::0,0::0::0
13,1307F,22860.0::52620.0::342.2560975609756,53220.0::80280.0::305.06024096385545,0::0::0,0::0::0,0::0::0,0::0::0
13,5168F,22922.0::52082.0::343.58490566037733,52682.0::80342.0::304.9122807017544,0::0::0,0::0::0,0::0::0,0::0::0
13,5174F,23018.0::52178.0::343.58490566037733,52778.0::80438.0::304.9122807017544,0::0::0,0::0::0,0::0::0,0::0::0
13,5170,23100.0::52260.0::343.58490566037733,52860.0::80520.0::304.9122807017544,0::0::0,0::0::0,0::0::0,0::0::0
13,1014F,22920.0::53100.0::335.50632911392404,53700.0::79620.0::306.038338658147,0::0::0,0::0::0,0::0::0,0::0::0
13,6805F,22993.0::52573.0::336.75809087937233,53173.0::79693.0::305.8513931888545,0::0::0,0::0::0,0::0::0,0::0::0
13,0472,34920.0::54480.0::339.7546012269939,55080.0::79800.0::306.45051194539246,0::0::0,0::0::0,0::0::0,0::0::0
13,5165,35008.0::54568.0::339.7546012269939,55168.0::79888.0::306.45051194539246,0::0::0,0::0::0,0::0::0,0::0::0
13,5166,35118.0::54678.0::339.7546012269939,55278.0::79998.0::306.45051194539246,0::0::0,0::0::0,0::0::0,0::0::0
13,5172F,35220.0::54780.0::339.7546012269939,55380.0::80100.0::306.45051194539246,0::0::0,0::0::0,0::0::0,0::0::0
13,1199F,35291.0::54851.0::339.7546012269939,55451.0::80153.0::306.2203621455415,0::0::0,0::0::0,0::0::0,0::0::0
13,1236F,35364.0::54324.0::341.0126582278481,54924.0::80208.0::305.8095238095238,0::0::0,0::0::0,0::0::0,0::0::0
13,6864F,37790.0::54230.0::344.6715328467153,54830.0::70010.0::304.1501976284585,0::0::0,0::0::0,0::0::0,0::0::0
13,6865F,37860.0::53700.0::346.3636363636364,54300.0::70080.0::303.99239543726236,0::0::0,0::0::0,0::0::0,0::0::0
13,6866F,37980.0::54420.0::344.6715328467153,55020.0::70200.0::304.1501976284585,0::0::0,0::0::0,0::0::0,0::0::0
13,6867F,38081.0::54521.0::344.6715328467153,55121.0::70301.0::304.1501976284585,0::0::0,0::0::0,0::0::0,0::0::0
13,6869G,38210.0::54050.0::346.3636363636364,54650.0::70430.0::303.99239543726236,0::0::0,0::0::0,0::0::0,0::0::0
13,2805F,38280.0::54120.0::346.3636363636364,54720.0::70500.0::303.99239543726236,0::0::0,0::0::0,0::0::0,0::0::0
13,5081F,38340.0::54180.0::338.1818181818182,54780.0::70560.0::303.99239543726236,0::0::0,0::0::0,0::0::0,0::0::0
13,5082,38435.0::54306.0::337.14285714285717,54906.0::70686.0::303.99239543726236,0::0::0,0::0::0,0::0::0,0::0::0
13,4958F,38520.0::55020.0::335.7251908396947,55620.0::70800.0::304.1501976284585,0::0::0,0::0::0,0::0::0,0::0::0
13,2636F,38640.0::55140.0::335.7251908396947,55740.0::70920.0::304.1501976284585,0::0::0,0::0::0,0::0::0,0::0::0
13,5086F,38760.0::55260.0::335.7251908396947,55860.0::71040.0::304.1501976284585,0::0::0,0::0::0,0::0::0,0::0::0
13,5001F,33900.0::52200.0::341.21311475409834,52800.0::78840.0::310.73578595317724,0::0::0,0::0::0,0::0::0,0::0::0
13,2637F,34020.0::52320.0::341.21311475409834,52920.0::78960.0::310.73578595317724,0::0::0,0::0::0,0::0::0,0::0::0
13,4955F,34080.0::52380.0::341.21311475409834,52980.0::79020.0::310.73578595317724,0::0::0,0::0::0,0::0::0,0::0::0
13,5003,34182.0::52482.0::341.21311475409834,53082.0::79122.0::310.73578595317724,0::0::0,0::0::0,0::0::0,0::0::0
13,5010,22500.0::50760.0::338.0,51360.0::79200.0::309.75683890577506,0::0::0,0::0::0,0::0::0,0::0::0
13,2869,22560.0::50220.0::339.3818181818182,50820.0::69720.0::305.6190476190476,0::0::0,0::0::0,0::0::0,0::0::0
13,6800F,22631.0::50309.0::339.3818181818182,50909.0::69809.0::305.6190476190476,0::0::0,0::0::0,0::0::0,0::0::0
13,6803F,22717.0::50416.0::339.3818181818182,51016.0::69916.0::305.6190476190476,0::0::0,0::0::0,0::0::0,0::0::0
13,6804F,22800.0::50520.0::339.3818181818182,51120.0::70020.0::305.6190476190476,0::0::0,0::0::0,0::0::0,0::0::0
23,1142,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1102,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,4598,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1095,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1105,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1306,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1118B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1119,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1096,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1097,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,2073,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,2081,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,4111,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1792,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,5013B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1351,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1349,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1016,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1024,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1083,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1900,20040.0::30720.0::236.66666666666666,31920.0::44460.0::250.82474226804123,45060.0::57480.0::257.82608695652175,58080.0::71460.0::265.7142857142857,72540.0::86340.0::299.30232558139534,0::0::0
23,1030,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1052,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1051,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1348,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1350,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,4213,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,4214,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1793,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,2082,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,2072,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1197,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1198,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1120,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,4066,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1307,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1190,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1209,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,4661B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1193,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
23,1194,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
19,3201,22920.0::46260.0::249.2405063291139,46560.0::63360.0::258.64285714285717,63660.0::84000.0::211.14285714285714,0::0::0,0::0::0,0::0::0
25,5451F,33540.0::53400.0::355.1963746223565,54120.0::80700.0::356.25,0::0::0,0::0::0,0::0::0,0::0::0
25,5459F,33581.0::53441.0::355.1963746223565,54161.0::80741.0::356.25,0::0::0,0::0::0,0::0::0,0::0::0
25,5460F,33660.0::52800.0::355.01567398119124,53520.0::80820.0::356.4179104477612,0::0::0,0::0::0,0::0::0,0::0::0
25,5461F,33731.0::52871.0::355.01567398119124,53591.0::80891.0::356.4179104477612,0::0::0,0::0::0,0::0::0,0::0::0
25,5462F,33780.0::53640.0::355.1963746223565,54360.0::80940.0::356.25,0::0::0,0::0::0,0::0::0,0::0::0
25,5468,33832.0::53709.0::355.4643306333954,54429.0::81009.0::356.25,0::0::0,0::0::0,0::0::0,0::0::0
25,3480,19860.0::51720.0::355.01567398119124,52440.0::81180.0::356.71232876712327,0::0::0,0::0::0,0::0::0,0::0::0
25,5264F,19920.0::49620.0::354.3816254416961,50340.0::70620.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,5261,20025.0::49742.0::354.6357886685886,50462.0::70742.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,5265F,20111.0::49843.0::354.8737361862215,50563.0::70843.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,5266F,32169.0::53769.0::348.67069486404836,54489.0::88389.0::357.59124087591243,0::0::0,0::0::0,0::0::0,0::0::0
25,5205,32266.0::53146.0::348.2445141065831,53866.0::88486.0::357.6923076923077,0::0::0,0::0::0,0::0::0,0::0::0
25,5200F,32400.0::53280.0::348.2445141065831,54000.0::88620.0::357.6923076923077,0::0::0,0::0::0,0::0::0,0::0::0
25,2397F,32520.0::51960.0::347.2881355932203,52680.0::72180.0::357.6923076923077,0::0::0,0::0::0,0::0::0,0::0::0
25,5407F,32580.0::52740.0::347.785016286645,53460.0::72240.0::357.59124087591243,0::0::0,0::0::0,0::0::0,0::0::0
25,5413F,32664.0::52824.0::347.785016286645,53544.0::72324.0::357.59124087591243,0::0::0,0::0::0,0::0::0,0::0::0
25,5414F,32760.0::52200.0::347.2881355932203,52920.0::72420.0::357.6923076923077,0::0::0,0::0::0,0::0::0,0::0::0
25,5415F,32837.0::52277.0::347.2881355932203,52997.0::72497.0::357.6923076923077,0::0::0,0::0::0,0::0::0,0::0::0
25,5416F,32880.0::52320.0::347.2881355932203,53040.0::72540.0::357.6923076923077,0::0::0,0::0::0,0::0::0,0::0::0
25,5267,20180.0::49923.0::355.05636491805205,50643.0::70923.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,5352,20280.0::51480.0::355.7142857142857,52200.0::71760.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,0906,20343.0::50823.0::355.5405405405405,51543.0::71823.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,0806,20400.0::51600.0::355.7142857142857,52320.0::71880.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,0816,20498.0::50998.0::355.5405405405405,51718.0::71998.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,0826,20585.0::51822.0::355.7142857142857,52542.0::72102.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,2241G,17520.0::50520.0::355.5405405405405,51240.0::72240.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,6258,17594.0::50619.0::355.986083778465,51339.0::72339.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,3308F,17700.0::50760.0::356.6666666666667,51480.0::72480.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,2793F,17760.0::29700.0::268.84615384615387,30300.0::40740.0::229.6551724137931,41280.0::51960.0::198.20224719101122,52260.0::63120.0::185.8011049723757,63540.0::75600.0::200.10638297872342,76500.0::88620.0::167.64705882352942
25,3360F,34920.0::54240.0::357.9503105590062,54960.0::87540.0::358.68525896414343,0::0::0,0::0::0,0::0::0,0::0::0
25,6204,35019.0::54372.0::358.49348938149126,55092.0::87639.0::357.9280295468157,0::0::0,0::0::0,0::0::0,0::0::0
25,2242F,35100.0::53760.0::358.9389067524116,54480.0::87720.0::357.48091603053433,0::0::0,0::0::0,0::0::0,0::0::0
25,2246F,31560.0::53100.0::347.6363636363636,53820.0::87780.0::357.59124087591243,0::0::0,0::0::0,0::0::0,0::0::0
25,0821,31657.0::52477.0::347.1698113207547,53197.0::87877.0::357.6923076923077,0::0::0,0::0::0,0::0::0,0::0::0
25,0811,31752.0::53292.0::347.6363636363636,54012.0::87972.0::357.59124087591243,0::0::0,0::0::0,0::0::0,0::0::0
25,0801,31860.0::53400.0::347.6363636363636,54120.0::88080.0::357.59124087591243,0::0::0,0::0::0,0::0::0,0::0::0
25,0901,31922.0::52773.0::347.7023965255612,53493.0::88142.0::357.6923076923077,0::0::0,0::0::0,0::0::0,0::0::0
25,5312,31980.0::52860.0::348.2445141065831,53580.0::88200.0::357.6923076923077,0::0::0,0::0::0,0::0::0,0::0::0
25,5311,32092.0::53692.0::348.67069486404836,54412.0::88312.0::357.59124087591243,0::0::0,0::0::0,0::0::0,0::0::0
25,2794F,17400.0::27000.0::260.381679389313,27660.0::37140.0::271.1392405063291,37800.0::47220.0::303.2484076433121,47880.0::57300.0::303.63057324840764,57960.0::67380.0::303.2484076433121,68040.0::77700.0::276.4864864864865,78180.0::88140.0::227.34939759036143
25,6419F,35700.0::54420.0::358.89632107023414,55140.0::72540.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,6260F,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
25,5714,20280.0::52620.0::347.3977695167286,53340.0::72840.0::358.89632107023414,0::0::0,0::0::0,0::0::0,0::0::0
25,0521,20400.0::52020.0::346.8093385214008,52740.0::72960.0::358.9389067524116,0::0::0,0::0::0,0::0::0,0::0::0
25,0539,17640.0::29160.0::239.25,30060.0::41340.0::201.8796992481203,41580.0::51600.0::203.53293413173654,52140.0::62400.0::233.50877192982455,63000.0::74340.0::250.31746031746033,75360.0::86220.0::297.05882352941177
25,0536,34500.0::51660.0::357.6923076923077,52380.0::70440.0::358.8,0::0::0,0::0::0,0::0::0,0::0::0
25,5762,34680.0::51840.0::357.6923076923077,52560.0::70620.0::358.8,0::0::0,0::0::0,0::0::0,0::0::0
25,6201F,34857.0::52056.0::358.4220303506018,52776.0::70874.0::359.53573588100136,0::0::0,0::0::0,0::0::0,0::0::0
25,6202,34920.0::53580.0::358.9389067524116,54300.0::71700.0::360.0,0::0::0,0::0::0,0::0::0,0::0::0
25,2726F,20160.0::51780.0::346.8093385214008,52500.0::72720.0::358.9389067524116,0::0::0,0::0::0,0::0::0,0::0::0
25,2720F,34740.0::52620.0::357.7852348993289,53340.0::70680.0::358.74524714828897,0::0::0,0::0::0,0::0::0,0::0::0
27,1262B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1132,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1133,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1134,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1135,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1136,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,2283,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1113,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1139,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1140,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1141,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1138,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1522,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3899,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3900,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,2430,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3920,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3902,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3903,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,2429,19440.0::41280.0::274.0975609756098,42420.0::56520.0::219.72972972972974,56940.0::70320.0::215.65022421524662,70980.0::85500.0::208.348623853211,0::0::0,0::0::0
27,3958,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3959,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3962,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,2431,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3909,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3910,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,3919,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1150,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1152,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1153,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1154,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,2287,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1156,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1157,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1158,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1476,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1497B,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1160,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
27,1162C,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
28,2919,21960.0::47460.0::138.69565217391303,48360.0::68880.0::228.0,69480.0::85500.0::291.1607142857143,0::0::0,0::0::0,0::0::0
28,1830,20460.0::40680.0::233.20754716981133,41580.0::61560.0::279.6373056994819,62400.0::86520.0::239.3548387096774,0::0::0,0::0::0,0::0::0
29,1528,21900.0::33240.0::285.55555555555554,34380.0::44820.0::233.44827586206895,45180.0::55680.0::230.9142857142857,56220.0::65940.0::251.4814814814815,66540.0::76380.0::224.3046357615894,77100.0::86220.0::262.97297297297297
29,1552,34485.0::53287.0::326.88235294117646,53887.0::70807.0::302.3404255319149,0::0::0,0::0::0,0::0::0,0::0::0
29,1553,34560.0::52800.0::328.42105263157896,53400.0::70920.0::302.26027397260276,0::0::0,0::0::0,0::0::0,0::0::0
29,1554,34611.0::53451.0::327.515923566879,54051.0::70971.0::302.3404255319149,0::0::0,0::0::0,0::0::0,0::0::0
29,1550,34653.0::53493.0::327.515923566879,54093.0::71013.0::302.3404255319149,0::0::0,0::0::0,0::0::0,0::0::0
29,1385,34740.0::52980.0::328.42105263157896,53580.0::71100.0::302.26027397260276,0::0::0,0::0::0,0::0::0,0::0::0
29,1578,34847.0::53087.0::328.42105263157896,53687.0::71207.0::302.2659817351598,0::0::0,0::0::0,0::0::0,0::0::0
29,3910,34920.0::53160.0::328.42105263157896,53760.0::71280.0::302.2767694063927,0::0::0,0::0::0,0::0::0,0::0::0
29,1557,34993.0::53833.0::327.515923566879,54433.0::71353.0::302.3716903073286,0::0::0,0::0::0,0::0::0,0::0::0
29,1558,35068.0::53908.0::327.515923566879,54508.0::71428.0::302.39013002364067,0::0::0,0::0::0,0::0::0,0::0::0
29,1559,35134.0::53374.0::328.42105263157896,53974.0::71494.0::302.3342465753425,0::0::0,0::0::0,0::0::0,0::0::0
29,1560,35167.0::53407.0::328.42105263157896,54007.0::71527.0::302.34269406392696,0::0::0,0::0::0,0::0::0,0::0::0
29,1561,35269.0::53509.0::328.42105263157896,54109.0::71629.0::302.3917808219178,0::0::0,0::0::0,0::0::0,0::0::0
29,6454,35400.0::54240.0::327.515923566879,54840.0::71760.0::302.5531914893617,0::0::0,0::0::0,0::0::0,0::0::0
29,1563,35460.0::53712.0::328.603550295858,54312.0::71820.0::302.2659355723098,0::0::0,0::0::0,0::0::0,0::0::0
29,3216,35525.0::53790.0::328.80988228853,54390.0::71885.0::302.0584452700772,0::0::0,0::0::0,0::0::0,0::0::0
29,1565,35619.0::54503.0::328.20207583139165,55103.0::71979.0::301.83503199810383,0::0::0,0::0::0,0::0::0,0::0::0
29,1566,35700.0::54600.0::320.6666666666667,55200.0::72660.0::301.54639175257734,0::0::0,0::0::0,0::0::0,0::0::0
29,1567,36504.0::55303.0::317.0033204205866,55903.0::72744.0::301.2701442907191,0::0::0,0::0::0,0::0::0,0::0::0
29,1568,36604.0::54825.0::317.77475544877296,55425.0::72844.0::300.86804638613006,0::0::0,0::0::0,0::0::0,0::0::0
29,3219,36709.0::55553.0::317.37298253371654,56153.0::72949.0::300.5253631817099,0::0::0,0::0::0,0::0::0,0::0::0
29,1569B,36800.0::55665.0::317.5675026238745,56265.0::73040.0::300.1971087928465,0::0::0,0::0::0,0::0::0,0::0::0
29,1570,36867.0::55146.0::318.28205494317206,55746.0::73107.0::299.98562870802374,0::0::0,0::0::0,0::0::0,0::0::0
29,1571,36960.0::55260.0::318.4931506849315,55860.0::73200.0::299.6885813148789,0::0::0,0::0::0,0::0::0,0::0::0
29,3358,37049.0::55349.0::316.27857909166767,55949.0::73289.0::299.6885813148789,0::0::0,0::0::0,0::0::0,0::0::0
29,3359,37145.0::55445.0::315.8349050972902,56045.0::73385.0::299.6885813148789,0::0::0,0::0::0,0::0::0,0::0::0
29,3062,37200.0::56100.0::315.05190311418687,56700.0::73440.0::299.6774193548387,0::0::0,0::0::0,0::0::0,0::0::0
29,6442,37260.0::56160.0::315.05190311418687,56760.0::73500.0::299.6774193548387,0::0::0,0::0::0,0::0::0,0::0::0
29,6447,29280.0::54420.0::312.0,55020.0::73560.0::299.70873786407765,0::0::0,0::0::0,0::0::0,0::0::0
29,2301,29393.0::54608.0::312.4587711213518,55208.0::73673.0::298.565204440834,0::0::0,0::0::0,0::0::0,0::0::0
29,2595,29460.0::55320.0::312.3404255319149,55920.0::73740.0::297.8787878787879,0::0::0,0::0::0,0::0::0,0::0::0
29,2594,19560.0::33960.0::278.8235294117647,34980.0::44940.0::296.22222222222223,45360.0::54780.0::152.6751592356688,55020.0::64620.0::177.75,65100.0::75000.0::218.68421052631578,75420.0::87000.0::244.53237410071944
29,1820,36960.0::54480.0::319.89247311827955,55080.0::73380.0::296.61654135338347,0::0::0,0::0::0,0::0::0,0::0::0
29,2296,37063.0::54618.0::319.89247311827955,55218.0::73518.0::296.61654135338347,0::0::0,0::0::0,0::0::0,0::0::0
29,6445,37140.0::54120.0::320.63197026022306,54720.0::73620.0::296.7391304347826,0::0::0,0::0::0,0::0::0,0::0::0
29,3072,37320.0::55500.0::319.20415224913495,56100.0::73740.0::299.32835820895525,0::0::0,0::0::0,0::0::0,0::0::0
29,3353,37365.0::54967.0::320.2745495764229,55567.0::73807.0::299.3525179856115,0::0::0,0::0::0,0::0::0,0::0::0
29,3354,37440.0::55680.0::320.2758620689655,56280.0::73920.0::299.32835820895525,0::0::0,0::0::0,0::0::0,0::0::0
29,1508,37500.0::55140.0::321.0,55740.0::73980.0::299.3525179856115,0::0::0,0::0::0,0::0::0,0::0::0
29,1509,37584.0::55253.0::319.25373134328356,55853.0::74079.0::299.00504020160804,0::0::0,0::0::0,0::0::0,0::0::0
29,2680,37717.0::56029.0::318.56115107913666,56629.0::74233.0::298.42483171278985,0::0::0,0::0::0,0::0::0,0::0::0
29,1512,37789.0::55526.0::319.25373134328356,56126.0::74318.0::298.2077922077922,0::0::0,0::0::0,0::0::0,0::0::0
29,1513,37860.0::56220.0::318.56115107913666,56820.0::74400.0::297.86516853932585,0::0::0,0::0::0,0::0::0,0::0::0
29,1514,37932.0::55092.0::324.8837209302326,55692.0::71592.0::295.35849056603774,0::0::0,0::0::0,0::0::0,0::0::0
29,1515,37999.0::55159.0::324.8837209302326,55759.0::71659.0::295.35849056603774,0::0::0,0::0::0,0::0::0,0::0::0
29,1516,38099.0::55859.0::323.95522388059703,56459.0::71759.0::295.1764705882353,0::0::0,0::0::0,0::0::0,0::0::0
