,lineId,pointId,time,human time
0,2,8743,"1631591966.53,1631592706.124,1631592738.014,1631593482.063,1631593793.876,1631593825.006,1631594348.868,1631594379.306,1631594411.075,1631594668.693,1631594700.233,1631594731.567,1631595081.884,1631595112.194,1631595518.73,1631595550.371,1631595580.681,1631596311.623,1631596342.318,1631596376.136,1631596688.256,1631596718.567,1631596910.774,1631596942.826,1631596974.468,1631597260.168,1631597290.889,1631597322.736,1631597802.077,1631597834.948,1631597866.487,1631598251.517,1631598281.93,1631598504.858,1631598536.5,1631598567.323,1631599701.83,1631599733.881,1631600392.938,1631600424.273,1631600456.427,1631600738.852,1631600769.06,1631600799.782,1631601337.188,1631601367.898,1631601974.643,1631602007.003,1631602418.356,1631602448.667,1631602641.39,1631602674.261,1631602862.273,1631602895.963,1631602926.172,1631602958.941,1631603180.13,1631603211.055,1631603530.861,1631603563.426,1631603595.271,1631603944.359,1631603975.798,1631604295.031,1631604328.167,1631604830.249,1631604863.53,1631604896.914,1631605434.321,1631605465.554,1631605497.503,1631607122.229,1631607154.535,1631607564.593,1631607595.441,1631607879.086,1631607909.129,1631608130.719,1631608163.574,1631608194.91,1631608225.161,1631608257.053,1631608287.121,1631608317.298,1631608347.276,1631608378.611,1631608409.547,1631608440.947,1631608473.083,1631608505.953,1631608537.652,1631608569.009,1631609128.857,1631609160.878,1631609191.874,1631609412.758,1631609443.109,1631609692.824,1631609726.928,1631610163.263,1631610605.635,1631610637.439,1631610667.683,1631611144.269,1631611176.119,1631611555.004,1631611587.977,1631611620.03,1631612220.209,1631612252.364,1631612601.761,1631612633.403,1631612665.357,1631612949.106,1631612981.877,1631613013.408,1631613329.429,1631613361.174,1631613740.975,1631613771.292,1631615154.34,1631615671.824,1631616147.281,1631616559.454,1631616591.097,1631616621.409,1631616939.679,1631616971.933,1631617666.936,1631617697.864,1631617729.504,1631617760.122,1631617954.548,1631617985.713,1631618018.892,1631618049.101,1631618081.153,1631618112.897,1631618143.619,1631618174.954,1631618370.748,1631618401.572,1631618434.752,1631618779.751,1631618811.286,1631618841.832,1631619160.888,1631619192.633,1631619605.726,1631619637.368,1631620078.619,1631620109.852,1631620556.94,1631620589.667,1631621093.485,1631621125.58,1631621220.847,1631621252.969,1631622527.169,1631622559.127,1631622786.859,1631622818.399,1631622848.812,1631623860.339,1631623892.903,1631623923.111,1631624209.429,1631624240.661,1631624491.033,1631624524.512,1631624556.366,1631624843.502,1631624875.144,1631625161.358,1631625193.717,1631625226.383,1631625644.285,1631625677.729,1631626122.498,1631626153.423,1631626538.043,1631626569.478,1631626601.428,1631626979.094,1631627011.851,1631627042.776,1631627424.835,1631627456.477,1631627706.233,1631627737.875,1631628058.185,1631628090.509,1631628434.714,1631628466.049,1631628496.383,1631628749.7,1631628781.649,1631628813.599,1631629355.709,1631629385.919,1631629604.441,1631629634.956,1631629665.984,1631629856.245,1631629888.706,1631629919.529,1631630238.712,1631630269.621,1631630301.792,1631630557.487,1631630588.924,1631630621.283,1631630938.009,1631630969.651,1631631314.233,1631631345.465,1631631377.825,1631631759.579,1631631791.016,1631632155.977,1631632187.005,1631632532.202,1631632562.923,1631632931.467,1631632964.953,1631633278.511,1631633312.096,1631633656.985,1631633687.603,1631633717.812,1631634314.505,1631634345.737,1631634629.902,1631634661.236,1631635332.683,1631635364.12,1631635836.287,1631635866.299,1631636116.57,1631636147.393,1631636373.701,1631636403.704,1631636436.166,1631636749.107,1631636779.315,1631637221.385,1631637252.721,1631637284.939,1631637536.375,1631637567.607,1631637599.864,1631637980.186,1631638013.366,1631638363.784,1631638394.095,1631638642.011,1631638673.96,1631638705.91,1631638737.859,1631638770.116,1631638800.743,1631638832.377,1631638862.893,1631638894.842,1631638925.665,1631638957.513,1631638989.974,1631639020.49,1631639053.054,1631639083.16,1631639270.351,1631639301.072,1631639333.534,1631639589.54,1631639619.953,1631640315.78,1631640347.729,1631640378.245,1631640629.748,1631640660.572,1631640692.316,1631641007.308,1631641037.62,1631641414.26,1631641444.264,1631641477.746,1631641508.165,1631642174.297,1631642205.94,1631642236.763,1631642421.344,1631642453.039,1631642485.193,1631643048.885,1631643079.233,1631643640.401,1631643671.941,1631644323.529,1631644353.625,1631644725.869,1631644756.078,1631644786.868,1631644817.724,1631644848.957,1631645035.638,1631645068.815,1631645100.459,1631645723.537,1631645754.912,1631646443.36,1631646475.514,1631646946.973,1631646977.182,1631647541.826,1631647574.083,1631647604.497,1631648296.939,1631648328.479,1631648860.047,1631648891.589,1631649388.952,1631649420.595,1631650105.458,1631650136.998,1631650546.81,1631650577.019,1631651044.588,1631651077.149,1631651109.099,1631651706.921,1631651738.74,1631652424.145,1631652456.3,1631652486.408,1631652895.745,1631652926.224,1631653652.461,1631653683.079,1631654718.777,1631654749.189,1631656062.193,1631656094.348,1631656124.352,1631658851.132,1631658881.134,1631659157.417,1631659187.526","09-14-2021 05:59:26,09-14-2021 06:11:46,09-14-2021 06:12:18,09-14-2021 06:24:42,09-14-2021 06:29:53,09-14-2021 06:30:25,09-14-2021 06:39:08,09-14-2021 06:39:39,09-14-2021 06:40:11,09-14-2021 06:44:28,09-14-2021 06:45:00,09-14-2021 06:45:31,09-14-2021 06:51:21,09-14-2021 06:51:52,09-14-2021 06:58:38,09-14-2021 06:59:10,09-14-2021 06:59:40,09-14-2021 07:11:51,09-14-2021 07:12:22,09-14-2021 07:12:56,09-14-2021 07:18:08,09-14-2021 07:18:38,09-14-2021 07:21:50,09-14-2021 07:22:22,09-14-2021 07:22:54,09-14-2021 07:27:40,09-14-2021 07:28:10,09-14-2021 07:28:42,09-14-2021 07:36:42,09-14-2021 07:37:14,09-14-2021 07:37:46,09-14-2021 07:44:11,09-14-2021 07:44:41,09-14-2021 07:48:24,09-14-2021 07:48:56,09-14-2021 07:49:27,09-14-2021 08:08:21,09-14-2021 08:08:53,09-14-2021 08:19:52,09-14-2021 08:20:24,09-14-2021 08:20:56,09-14-2021 08:25:38,09-14-2021 08:26:09,09-14-2021 08:26:39,09-14-2021 08:35:37,09-14-2021 08:36:07,09-14-2021 08:46:14,09-14-2021 08:46:47,09-14-2021 08:53:38,09-14-2021 08:54:08,09-14-2021 08:57:21,09-14-2021 08:57:54,09-14-2021 09:01:02,09-14-2021 09:01:35,09-14-2021 09:02:06,09-14-2021 09:02:38,09-14-2021 09:06:20,09-14-2021 09:06:51,09-14-2021 09:12:10,09-14-2021 09:12:43,09-14-2021 09:13:15,09-14-2021 09:19:04,09-14-2021 09:19:35,09-14-2021 09:24:55,09-14-2021 09:25:28,09-14-2021 09:33:50,09-14-2021 09:34:23,09-14-2021 09:34:56,09-14-2021 09:43:54,09-14-2021 09:44:25,09-14-2021 09:44:57,09-14-2021 10:12:02,09-14-2021 10:12:34,09-14-2021 10:19:24,09-14-2021 10:19:55,09-14-2021 10:24:39,09-14-2021 10:25:09,09-14-2021 10:28:50,09-14-2021 10:29:23,09-14-2021 10:29:54,09-14-2021 10:30:25,09-14-2021 10:30:57,09-14-2021 10:31:27,09-14-2021 10:31:57,09-14-2021 10:32:27,09-14-2021 10:32:58,09-14-2021 10:33:29,09-14-2021 10:34:00,09-14-2021 10:34:33,09-14-2021 10:35:05,09-14-2021 10:35:37,09-14-2021 10:36:09,09-14-2021 10:45:28,09-14-2021 10:46:00,09-14-2021 10:46:31,09-14-2021 10:50:12,09-14-2021 10:50:43,09-14-2021 10:54:52,09-14-2021 10:55:26,09-14-2021 11:02:43,09-14-2021 11:10:05,09-14-2021 11:10:37,09-14-2021 11:11:07,09-14-2021 11:19:04,09-14-2021 11:19:36,09-14-2021 11:25:55,09-14-2021 11:26:27,09-14-2021 11:27:00,09-14-2021 11:37:00,09-14-2021 11:37:32,09-14-2021 11:43:21,09-14-2021 11:43:53,09-14-2021 11:44:25,09-14-2021 11:49:09,09-14-2021 11:49:41,09-14-2021 11:50:13,09-14-2021 11:55:29,09-14-2021 11:56:01,09-14-2021 12:02:20,09-14-2021 12:02:51,09-14-2021 12:25:54,09-14-2021 12:34:31,09-14-2021 12:42:27,09-14-2021 12:49:19,09-14-2021 12:49:51,09-14-2021 12:50:21,09-14-2021 12:55:39,09-14-2021 12:56:11,09-14-2021 13:07:46,09-14-2021 13:08:17,09-14-2021 13:08:49,09-14-2021 13:09:20,09-14-2021 13:12:34,09-14-2021 13:13:05,09-14-2021 13:13:38,09-14-2021 13:14:09,09-14-2021 13:14:41,09-14-2021 13:15:12,09-14-2021 13:15:43,09-14-2021 13:16:14,09-14-2021 13:19:30,09-14-2021 13:20:01,09-14-2021 13:20:34,09-14-2021 13:26:19,09-14-2021 13:26:51,09-14-2021 13:27:21,09-14-2021 13:32:40,09-14-2021 13:33:12,09-14-2021 13:40:05,09-14-2021 13:40:37,09-14-2021 13:47:58,09-14-2021 13:48:29,09-14-2021 13:55:56,09-14-2021 13:56:29,09-14-2021 14:04:53,09-14-2021 14:05:25,09-14-2021 14:07:00,09-14-2021 14:07:32,09-14-2021 14:28:47,09-14-2021 14:29:19,09-14-2021 14:33:06,09-14-2021 14:33:38,09-14-2021 14:34:08,09-14-2021 14:51:00,09-14-2021 14:51:32,09-14-2021 14:52:03,09-14-2021 14:56:49,09-14-2021 14:57:20,09-14-2021 15:01:31,09-14-2021 15:02:04,09-14-2021 15:02:36,09-14-2021 15:07:23,09-14-2021 15:07:55,09-14-2021 15:12:41,09-14-2021 15:13:13,09-14-2021 15:13:46,09-14-2021 15:20:44,09-14-2021 15:21:17,09-14-2021 15:28:42,09-14-2021 15:29:13,09-14-2021 15:35:38,09-14-2021 15:36:09,09-14-2021 15:36:41,09-14-2021 15:42:59,09-14-2021 15:43:31,09-14-2021 15:44:02,09-14-2021 15:50:24,09-14-2021 15:50:56,09-14-2021 15:55:06,09-14-2021 15:55:37,09-14-2021 16:00:58,09-14-2021 16:01:30,09-14-2021 16:07:14,09-14-2021 16:07:46,09-14-2021 16:08:16,09-14-2021 16:12:29,09-14-2021 16:13:01,09-14-2021 16:13:33,09-14-2021 16:22:35,09-14-2021 16:23:05,09-14-2021 16:26:44,09-14-2021 16:27:14,09-14-2021 16:27:45,09-14-2021 16:30:56,09-14-2021 16:31:28,09-14-2021 16:31:59,09-14-2021 16:37:18,09-14-2021 16:37:49,09-14-2021 16:38:21,09-14-2021 16:42:37,09-14-2021 16:43:08,09-14-2021 16:43:41,09-14-2021 16:48:58,09-14-2021 16:49:29,09-14-2021 16:55:14,09-14-2021 16:55:45,09-14-2021 16:56:17,09-14-2021 17:02:39,09-14-2021 17:03:11,09-14-2021 17:09:15,09-14-2021 17:09:47,09-14-2021 17:15:32,09-14-2021 17:16:02,09-14-2021 17:22:11,09-14-2021 17:22:44,09-14-2021 17:27:58,09-14-2021 17:28:32,09-14-2021 17:34:16,09-14-2021 17:34:47,09-14-2021 17:35:17,09-14-2021 17:45:14,09-14-2021 17:45:45,09-14-2021 17:50:29,09-14-2021 17:51:01,09-14-2021 18:02:12,09-14-2021 18:02:44,09-14-2021 18:10:36,09-14-2021 18:11:06,09-14-2021 18:15:16,09-14-2021 18:15:47,09-14-2021 18:19:33,09-14-2021 18:20:03,09-14-2021 18:20:36,09-14-2021 18:25:49,09-14-2021 18:26:19,09-14-2021 18:33:41,09-14-2021 18:34:12,09-14-2021 18:34:44,09-14-2021 18:38:56,09-14-2021 18:39:27,09-14-2021 18:39:59,09-14-2021 18:46:20,09-14-2021 18:46:53,09-14-2021 18:52:43,09-14-2021 18:53:14,09-14-2021 18:57:22,09-14-2021 18:57:53,09-14-2021 18:58:25,09-14-2021 18:58:57,09-14-2021 18:59:30,09-14-2021 19:00:00,09-14-2021 19:00:32,09-14-2021 19:01:02,09-14-2021 19:01:34,09-14-2021 19:02:05,09-14-2021 19:02:37,09-14-2021 19:03:09,09-14-2021 19:03:40,09-14-2021 19:04:13,09-14-2021 19:04:43,09-14-2021 19:07:50,09-14-2021 19:08:21,09-14-2021 19:08:53,09-14-2021 19:13:09,09-14-2021 19:13:39,09-14-2021 19:25:15,09-14-2021 19:25:47,09-14-2021 19:26:18,09-14-2021 19:30:29,09-14-2021 19:31:00,09-14-2021 19:31:32,09-14-2021 19:36:47,09-14-2021 19:37:17,09-14-2021 19:43:34,09-14-2021 19:44:04,09-14-2021 19:44:37,09-14-2021 19:45:08,09-14-2021 19:56:14,09-14-2021 19:56:45,09-14-2021 19:57:16,09-14-2021 20:00:21,09-14-2021 20:00:53,09-14-2021 20:01:25,09-14-2021 20:10:48,09-14-2021 20:11:19,09-14-2021 20:20:40,09-14-2021 20:21:11,09-14-2021 20:32:03,09-14-2021 20:32:33,09-14-2021 20:38:45,09-14-2021 20:39:16,09-14-2021 20:39:46,09-14-2021 20:40:17,09-14-2021 20:40:48,09-14-2021 20:43:55,09-14-2021 20:44:28,09-14-2021 20:45:00,09-14-2021 20:55:23,09-14-2021 20:55:54,09-14-2021 21:07:23,09-14-2021 21:07:55,09-14-2021 21:15:46,09-14-2021 21:16:17,09-14-2021 21:25:41,09-14-2021 21:26:14,09-14-2021 21:26:44,09-14-2021 21:38:16,09-14-2021 21:38:48,09-14-2021 21:47:40,09-14-2021 21:48:11,09-14-2021 21:56:28,09-14-2021 21:57:00,09-14-2021 22:08:25,09-14-2021 22:08:56,09-14-2021 22:15:46,09-14-2021 22:16:17,09-14-2021 22:24:04,09-14-2021 22:24:37,09-14-2021 22:25:09,09-14-2021 22:35:06,09-14-2021 22:35:38,09-14-2021 22:47:04,09-14-2021 22:47:36,09-14-2021 22:48:06,09-14-2021 22:54:55,09-14-2021 22:55:26,09-14-2021 23:07:32,09-14-2021 23:08:03,09-14-2021 23:25:18,09-14-2021 23:25:49,09-14-2021 23:47:42,09-14-2021 23:48:14,09-14-2021 23:48:44,09-15-2021 00:34:11,09-15-2021 00:34:41,09-15-2021 00:39:17,09-15-2021 00:39:47"
